,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
497,Even Colleen certainly spun around.,Even Colleen ever spun around.,Even Colleen,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,497,Even
498,Even Angela really retaliates.,Even Angela ever retaliates.,Even Angela,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,498,Even
499,Even the Impressionists also expect organizations to hurt Tina.,Even the Impressionists ever expect organizations to hurt Tina.,Even the Impressionists,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,499,Even
500,Even many people had really reacted.,Even many people had ever reacted.,Even many people had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,500,Even
501,Even Alan often resembles those paintings.,Even Alan ever resembles those paintings.,Even Alan,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,501,Even
502,Even Mark had also chuckled.,Even Mark had ever chuckled.,Even Mark had,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,502,Even
503,Even Tanya often pressed Heidi to disgust Carl.,Even Tanya ever pressed Heidi to disgust Carl.,Even Tanya,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,503,Even
504,Even Monica had really respected every school.,Even Monica had ever respected every school.,Even Monica had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,504,Even
505,Even Phillip would really hug Becky.,Even Phillip would ever hug Becky.,Even Phillip would,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,505,Even
506,Even these waiters certainly resemble this painting.,Even these waiters ever resemble this painting.,Even these waiters,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,506,Even
507,Even Rebecca did also realize what condenses.,Even Rebecca did ever realize what condenses.,Even Rebecca did,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,507,Even
508,Even that person does also like Irene.,Even that person does ever like Irene.,Even that person does,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,508,Even
509,Even this dress also unfolds.,Even this dress ever unfolds.,Even this dress,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,509,Even
510,Even most boys often research the high schools.,Even most boys ever research the high schools.,Even most boys,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,510,Even
511,Even these pants do clearly shrink.,Even these pants do ever shrink.,Even these pants do,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,511,Even
512,Even reports often disappear.,Even reports ever disappear.,Even reports,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,512,Even
513,Even Sandra had clearly gone fishing.,Even Sandra had ever gone fishing.,Even Sandra had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,513,Even
514,Even David also asks Marla to bother Kristin.,Even David ever asks Marla to bother Kristin.,Even David,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,514,Even
515,Even all associations often manage to criticize Carla.,Even all associations ever manage to criticize Carla.,Even all associations,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,515,Even
516,Even Brenda really insulted every cafe.,Even Brenda ever insulted every cafe.,Even Brenda,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,516,Even
517,Even Janet had clearly broken a lot of carts.,Even Janet had ever broken a lot of carts.,Even Janet had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,517,Even
518,Even a patient certainly died.,Even a patient ever died.,Even a patient,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,518,Even
519,Even that painting might clearly look like Todd.,Even that painting might ever look like Todd.,Even that painting might,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,519,Even
520,Even many chairs should also drop.,Even many chairs should ever drop.,Even many chairs should,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,520,Even
521,Even this boy clearly escaped.,Even this boy ever escaped.,Even this boy,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,521,Even
522,Even drivers also speak up.,Even drivers ever speak up.,Even drivers,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,522,Even
523,Even most patients also argue.,Even most patients ever argue.,Even most patients,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,523,Even
524,Even every legislature had clearly wondered who isn't moving.,Even every legislature had ever wondered who isn't moving.,Even every legislature had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,524,Even
525,Even Eric had often talked.,Even Eric had ever talked.,Even Eric had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,525,Even
526,Even some adults had often washed.,Even some adults had ever washed.,Even some adults had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,526,Even
527,Even Samantha often thought about what isn't considering a girl to buy that unicycle.,Even Samantha ever thought about what isn't considering a girl to buy that unicycle.,Even Samantha,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,527,Even
528,Even a lamp has clearly brightened.,Even a lamp has ever brightened.,Even a lamp has,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,528,Even
529,Even the Impressionists also sit down.,Even the Impressionists ever sit down.,Even the Impressionists,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,529,Even
530,Even Kristen clearly continued to lie.,Even Kristen ever continued to lie.,Even Kristen,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,530,Even
531,Even Karla clearly badgers Candice's fathers to know a customer.,Even Karla ever badgers Candice's fathers to know a customer.,Even Karla,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,531,Even
532,Even Winston Churchill also complains.,Even Winston Churchill ever complains.,Even Winston Churchill,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,532,Even
533,Even these guests often wear these pants.,Even these guests ever wear these pants.,Even these guests,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,533,Even
534,Even Teresa really litters.,Even Teresa ever litters.,Even Teresa,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,534,Even
535,Even Craig can certainly leave.,Even Craig can ever leave.,Even Craig can,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,535,Even
536,Even Larry clearly vanishes.,Even Larry ever vanishes.,Even Larry,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,536,Even
537,Even those paintings would often look like every guest.,Even those paintings would ever look like every guest.,Even those paintings would,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,537,Even
538,Even this committee had often conspired.,Even this committee had ever conspired.,Even this committee had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,538,Even
539,Even that committee can really assemble.,Even that committee can ever assemble.,Even that committee can,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,539,Even
540,Even waitresses really slump over.,Even waitresses ever slump over.,Even waitresses,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,540,Even
541,Even the Clintons clearly explained everything.,Even the Clintons ever explained everything.,Even the Clintons,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,541,Even
542,Even Sheila really practiced.,Even Sheila ever practiced.,Even Sheila,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,542,Even
543,Even a lot of actresses certainly disturb every waiter.,Even a lot of actresses ever disturb every waiter.,Even a lot of actresses,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,543,Even
544,Even Valerie certainly fails to rust.,Even Valerie ever fails to rust.,Even Valerie,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,544,Even
545,Even a face really impressed some people.,Even a face ever impressed some people.,Even a face,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,545,Even
546,Even all vases also confused most guests.,Even all vases ever confused most guests.,Even all vases,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,546,Even
547,Even some governments do certainly need Emily to fall asleep.,Even some governments do ever need Emily to fall asleep.,Even some governments do,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,547,Even
548,Even Kenneth has also gone fishing.,Even Kenneth has ever gone fishing.,Even Kenneth has,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,548,Even
549,Even David had often talked.,Even David had ever talked.,Even David had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,549,Even
550,Even Thomas also hid away.,Even Thomas ever hid away.,Even Thomas,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,550,Even
551,Even all waitresses clearly succeeded.,Even all waitresses ever succeeded.,Even all waitresses,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,551,Even
552,Even Marcus has really needed all women to marry.,Even Marcus has ever needed all women to marry.,Even Marcus has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,552,Even
553,Even Mitchell really commands Ann to train.,Even Mitchell ever commands Ann to train.,Even Mitchell,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,553,Even
554,Even many ladders clearly wasted away.,Even many ladders ever wasted away.,Even many ladders,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,554,Even
555,Even those dancers also grin.,Even those dancers ever grin.,Even those dancers,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,555,Even
556,Even many companies certainly entreated Cheryl to stretch.,Even many companies ever entreated Cheryl to stretch.,Even many companies,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,556,Even
557,Even these glasses often stretch.,Even these glasses ever stretch.,Even these glasses,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,557,Even
558,Even these men should clearly collaborate.,Even these men should ever collaborate.,Even these men should,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,558,Even
559,Even a lot of actresses certainly observe Nicole.,Even a lot of actresses ever observe Nicole.,Even a lot of actresses,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,559,Even
560,Even Janet really descended a mountain.,Even Janet ever descended a mountain.,Even Janet,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,560,Even
561,Even the senators can really know Veronica.,Even the senators can ever know Veronica.,Even the senators can,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,561,Even
562,Even Eric will really describe this story.,Even Eric will ever describe this story.,Even Eric will,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,562,Even
563,Even Jill did also lie.,Even Jill did ever lie.,Even Jill did,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,563,Even
564,Even this lamp often annoys Todd.,Even this lamp ever annoys Todd.,Even this lamp,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,564,Even
565,Even Marcus also woke up.,Even Marcus ever woke up.,Even Marcus,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,565,Even
566,Even Daniel had clearly gotten fired.,Even Daniel had ever gotten fired.,Even Daniel had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,566,Even
567,Even most bikes did often roll.,Even most bikes did ever roll.,Even most bikes did,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,567,Even
568,Even Frank clearly prevented a lot of cashiers from nodding.,Even Frank ever prevented a lot of cashiers from nodding.,Even Frank,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,568,Even
569,Even every lamp often dimmed.,Even every lamp ever dimmed.,Even every lamp,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,569,Even
570,Even the blouses had clearly folded.,Even the blouses had ever folded.,Even the blouses had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,570,Even
571,Even Elaine had really ascended this slope.,Even Elaine had ever ascended this slope.,Even Elaine had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,571,Even
572,Even Tracy also worries.,Even Tracy ever worries.,Even Tracy,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,572,Even
573,Even some screen also brightens.,Even some screen ever brightens.,Even some screen,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,573,Even
574,Even every museum should certainly meet.,Even every museum should ever meet.,Even every museum should,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,574,Even
575,Even Nicole certainly slumped over.,Even Nicole ever slumped over.,Even Nicole,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,575,Even
576,Even Holly did clearly talk to Joseph.,Even Holly did ever talk to Joseph.,Even Holly did,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,576,Even
577,Even most libraries really conspired.,Even most libraries ever conspired.,Even most libraries,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,577,Even
578,Even all pedestrians also stand up.,Even all pedestrians ever stand up.,Even all pedestrians,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,578,Even
579,Even Marcus clearly sways Jill to exercise.,Even Marcus ever sways Jill to exercise.,Even Marcus,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,579,Even
580,Even Victoria could often fall asleep.,Even Victoria could ever fall asleep.,Even Victoria could,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,580,Even
581,Even Renee certainly sneezed.,Even Renee ever sneezed.,Even Renee,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,581,Even
582,Even this tomato will clearly rot.,Even this tomato will ever rot.,Even this tomato will,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,582,Even
583,Even Guy certainly murmured.,Even Guy ever murmured.,Even Guy,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,583,Even
584,Even peppers should clearly grow.,Even peppers should ever grow.,Even peppers should,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,584,Even
585,Even many carts also crack.,Even many carts ever crack.,Even many carts,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,585,Even
586,Even Amanda had certainly escaped.,Even Amanda had ever escaped.,Even Amanda had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,586,Even
587,Even all trucks also crash.,Even all trucks ever crash.,Even all trucks,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,587,Even
588,Even Richard will clearly ask many actresses to irritate Diana.,Even Richard will ever ask many actresses to irritate Diana.,Even Richard will,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,588,Even
589,Even these pedestrians really dated.,Even these pedestrians ever dated.,Even these pedestrians,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,589,Even
590,Even Jerry really compromised.,Even Jerry ever compromised.,Even Jerry,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,590,Even
591,Even those women clearly succeed.,Even those women ever succeed.,Even those women,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,591,Even
592,Even those patients have certainly departed.,Even those patients have ever departed.,Even those patients have,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,592,Even
593,Even the girl really performs.,Even the girl ever performs.,Even the girl,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,593,Even
594,Even Michael often scratched.,Even Michael ever scratched.,Even Michael,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,594,Even
595,Even some guests really perform.,Even some guests ever perform.,Even some guests,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,595,Even
596,Even women often arrive at Spain.,Even women ever arrive at Spain.,Even women,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,596,Even
597,Even Pamela has really gotten fired.,Even Pamela has ever gotten fired.,Even Pamela has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,597,Even
598,Even these committees have clearly considered Christopher to talk to this actress.,Even these committees have ever considered Christopher to talk to this actress.,Even these committees have,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,598,Even
599,Even Monet really pressures Aaron to break some dishes.,Even Monet ever pressures Aaron to break some dishes.,Even Monet,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,599,Even
600,Even these pictures clearly look like Eric.,Even these pictures ever look like Eric.,Even these pictures,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,600,Even
601,Even all museums also dislike a lot of pedestrians.,Even all museums ever dislike a lot of pedestrians.,Even all museums,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,601,Even
602,Even Sarah should clearly talk about Wayne.,Even Sarah should ever talk about Wayne.,Even Sarah should,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,602,Even
603,Even these candles also darkened.,Even these candles ever darkened.,Even these candles,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,603,Even
604,Even Steven will clearly chuckle.,Even Steven will ever chuckle.,Even Steven will,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,604,Even
605,Even Sandra had certainly fled from Carla.,Even Sandra had ever fled from Carla.,Even Sandra had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,605,Even
606,Even these hats can often fold.,Even these hats can ever fold.,Even these hats can,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,606,Even
607,Even every truck has really slipped.,Even every truck has ever slipped.,Even every truck has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,607,Even
608,Even Nancy might really clean libraries.,Even Nancy might ever clean libraries.,Even Nancy might,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,608,Even
609,Even those senators often salute.,Even those senators ever salute.,Even those senators,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,609,Even
610,Even some organization has really met.,Even some organization has ever met.,Even some organization has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,610,Even
611,Even some legislatures had also cooperated.,Even some legislatures had ever cooperated.,Even some legislatures had,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,611,Even
612,Even some wheelbarrows also fell apart.,Even some wheelbarrows ever fell apart.,Even some wheelbarrows,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,612,Even
613,Even ice would often vaporize.,Even ice would ever vaporize.,Even ice would,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,613,Even
614,Even Wendy also convinces some associations to profit.,Even Wendy ever convinces some associations to profit.,Even Wendy,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,614,Even
615,Even all guys often joke around.,Even all guys ever joke around.,Even all guys,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,615,Even
616,Even Elizabeth has really realized who have hidden.,Even Elizabeth has ever realized who have hidden.,Even Elizabeth has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,616,Even
617,Even Diane has certainly complained.,Even Diane has ever complained.,Even Diane has,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,617,Even
618,Even some cars have often slipped.,Even some cars have ever slipped.,Even some cars have,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,618,Even
619,Even some students do clearly struggle.,Even some students do ever struggle.,Even some students do,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,619,Even
620,Even Stephanie often finds that convertible.,Even Stephanie ever finds that convertible.,Even Stephanie,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,620,Even
621,Even Winston Churchill clearly passes museums.,Even Winston Churchill ever passes museums.,Even Winston Churchill,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,621,Even
622,Even the plane certainly chips.,Even the plane ever chips.,Even the plane,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,622,Even
623,Even Rodney might often propose to have this ice cream.,Even Rodney might ever propose to have this ice cream.,Even Rodney might,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,623,Even
624,Even John also badgered Bethany to boycott some government.,Even John ever badgered Bethany to boycott some government.,Even John,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,624,Even
625,Even all doors have often embarrassed Janice.,Even all doors have ever embarrassed Janice.,Even all doors have,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,625,Even
626,Even Pamela clearly imagines a lot of guys perform.,Even Pamela ever imagines a lot of guys perform.,Even Pamela,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,626,Even
627,Even Colleen often falls.,Even Colleen ever falls.,Even Colleen,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,627,Even
628,Even Peter should also pass every bank.,Even Peter should ever pass every bank.,Even Peter should,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,628,Even
629,Even those actors certainly appreciate Ellen.,Even those actors ever appreciate Ellen.,Even those actors,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,629,Even
630,Even Douglas often protests.,Even Douglas ever protests.,Even Douglas,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,630,Even
631,Even the organizations often shock Helen.,Even the organizations ever shock Helen.,Even the organizations,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,631,Even
632,Even many actresses will also fight.,Even many actresses will ever fight.,Even many actresses will,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,632,Even
633,Even Kendra certainly wants to clean the bank.,Even Kendra ever wants to clean the bank.,Even Kendra,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,633,Even
634,Even that pork often charred.,Even that pork ever charred.,Even that pork,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,634,Even
635,Even every unicycle clearly falls apart.,Even every unicycle ever falls apart.,Even every unicycle,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,635,Even
636,Even Rebecca does certainly kiss Deborah.,Even Rebecca does ever kiss Deborah.,Even Rebecca does,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,636,Even
637,Even Helen could certainly approach Judy.,Even Helen could ever approach Judy.,Even Helen could,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,637,Even
638,Even the students also hunt.,Even the students ever hunt.,Even the students,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,638,Even
639,Even a lake might often condense.,Even a lake might ever condense.,Even a lake might,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,639,Even
640,Even Russell had certainly laughed.,Even Russell had ever laughed.,Even Russell had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,640,Even
641,Even doctors really press the Clintons to cry.,Even doctors ever press the Clintons to cry.,Even doctors,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,641,Even
642,Even most movie theaters often wasted away.,Even most movie theaters ever wasted away.,Even most movie theaters,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,642,Even
643,Even every blouse can certainly fold.,Even every blouse can ever fold.,Even every blouse can,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,643,Even
644,Even Dan also wanted every association to benefit.,Even Dan ever wanted every association to benefit.,Even Dan,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,644,Even
645,Even Stephen often waved.,Even Stephen ever waved.,Even Stephen,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,645,Even
646,Even Charles certainly concurs.,Even Charles ever concurs.,Even Charles,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,646,Even
647,Even Susan can really argue about Derek.,Even Susan can ever argue about Derek.,Even Susan can,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,647,Even
648,Even Cindy would really fall asleep.,Even Cindy would ever fall asleep.,Even Cindy would,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,648,Even
649,Even these skateboards certainly steer.,Even these skateboards ever steer.,Even these skateboards,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,649,Even
650,Even Aaron will clearly telephone.,Even Aaron will ever telephone.,Even Aaron will,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,650,Even
651,Even Suzanne could clearly come here.,Even Suzanne could ever come here.,Even Suzanne could,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,651,Even
652,Even Dawn has certainly broken every chair.,Even Dawn has ever broken every chair.,Even Dawn has,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,652,Even
653,Even some apples also burn.,Even some apples ever burn.,Even some apples,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,653,Even
654,Even these prints have also looked like every bird.,Even these prints have ever looked like every bird.,Even these prints have,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,654,Even
655,Even the Impressionists will certainly flirt.,Even the Impressionists will ever flirt.,Even the Impressionists will,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,655,Even
656,Even the boys certainly bother to yell.,Even the boys ever bother to yell.,Even the boys,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,656,Even
657,Even Peter should often sway legislatures to work hard.,Even Peter should ever sway legislatures to work hard.,Even Peter should,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,657,Even
658,Even that man had clearly sounded like Carmen.,Even that man had ever sounded like Carmen.,Even that man had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,658,Even
659,Even Sharon should really expect Tiffany to exercise.,Even Sharon should ever expect Tiffany to exercise.,Even Sharon should,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,659,Even
660,Even the Clintons often divorced.,Even the Clintons ever divorced.,Even the Clintons,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,660,Even
661,Even a sock clearly embarrassed Jesus.,Even a sock ever embarrassed Jesus.,Even a sock,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,661,Even
662,Even Mark had really hoped to love Sonia.,Even Mark had ever hoped to love Sonia.,Even Mark had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,662,Even
663,Even politics really irritated Stacy.,Even politics ever irritated Stacy.,Even politics,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,663,Even
664,Even Cindy also passed some restaurants.,Even Cindy ever passed some restaurants.,Even Cindy,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,664,Even
665,Even these pedestrians also complained.,Even these pedestrians ever complained.,Even these pedestrians,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,665,Even
666,Even those boxes have really flung open.,Even those boxes have ever flung open.,Even those boxes have,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,666,Even
667,Even James also breaks some computer.,Even James ever breaks some computer.,Even James,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,667,Even
668,Even Wendy might really prevent Robert from describing Diana.,Even Wendy might ever prevent Robert from describing Diana.,Even Wendy might,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,668,Even
669,Even Phillip often believed these ladies to scratch.,Even Phillip ever believed these ladies to scratch.,Even Phillip,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,669,Even
670,Even Winston Churchill might often embarrass Pamela.,Even Winston Churchill might ever embarrass Pamela.,Even Winston Churchill might,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,670,Even
671,Even Kendra has clearly imagined most mushrooms had charred.,Even Kendra has ever imagined most mushrooms had charred.,Even Kendra has,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,671,Even
672,Even Vanessa would also win.,Even Vanessa would ever win.,Even Vanessa would,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,672,Even
673,Even Sara often likes some muffins.,Even Sara ever likes some muffins.,Even Sara,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,673,Even
674,Even Vincent also declared Charles to remember Meredith.,Even Vincent ever declared Charles to remember Meredith.,Even Vincent,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,674,Even
675,Even Regina had often fallen.,Even Regina had ever fallen.,Even Regina had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,675,Even
676,Even those adults have certainly kissed.,Even those adults have ever kissed.,Even those adults have,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,676,Even
677,Even every shirt might also tighten.,Even every shirt might ever tighten.,Even every shirt might,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,677,Even
678,Even James also stunned that lady.,Even James ever stunned that lady.,Even James,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,678,Even
679,Even every organization has clearly conferred.,Even every organization has ever conferred.,Even every organization has,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,679,Even
