,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
502,Julia boasted about herself.,Julia boasted about itself.,Julia boasted about,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,502,Julia,Julia
503,Jacqueline has disgusted herself.,Jacqueline has disgusted itself.,Jacqueline has disgusted,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,503,Jacqueline,Jacqueline
504,The guy doesn't irritate himself.,The guy doesn't irritate herself.,The guy doesn't irritate,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,504,guy,The guy
505,Chad is admiring himself.,Chad is admiring itself.,Chad is admiring,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,505,Chad,Chad
506,Andrea left herself.,Andrea left itself.,Andrea left,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,506,Andrea,Andrea
507,Melinda cured herself.,Melinda cured himself.,Melinda cured,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,507,Melinda,Melinda
508,Meredith has kissed herself.,Meredith has kissed itself.,Meredith has kissed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,508,Meredith,Meredith
509,April criticized herself.,April criticized itself.,April criticized,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,509,NA,NA
510,Sheila won't bother herself.,Sheila won't bother himself.,Sheila won't bother,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,510,Sheila,Sheila
511,Roger should dislike himself.,Roger should dislike itself.,Roger should dislike,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,511,Roger,Roger
512,Rachelle talks to herself.,Rachelle talks to itself.,Rachelle talks to,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,512,NA,NA
513,Jerry would attack himself.,Jerry would attack itself.,Jerry would attack,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,513,Jerry,Jerry
514,Julia has listened to herself.,Julia has listened to itself.,Julia has listened to,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,514,Julia,Julia
515,Ronald scared himself.,Ronald scared herself.,Ronald scared,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,515,Ronald,Ronald
516,Susan wasn't attacking herself.,Susan wasn't attacking himself.,Susan wasn't attacking,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,516,Susan,Susan
517,Sarah could criticize herself.,Sarah could criticize itself.,Sarah could criticize,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,517,Sarah,Sarah
518,Stacy had hired herself.,Stacy had hired himself.,Stacy had hired,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,518,Stacy,Stacy
519,Frank has worked with himself.,Frank has worked with itself.,Frank has worked with,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,519,Frank,Frank
520,That actress will irritate herself.,That actress will irritate itself.,That actress will irritate,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,520,actress,That actress
521,Stephanie has irritated herself.,Stephanie has irritated itself.,Stephanie has irritated,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,521,Stephanie,Stephanie
522,Colleen forgets herself.,Colleen forgets himself.,Colleen forgets,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,522,Colleen,Colleen
523,Nancy hurt herself.,Nancy hurt itself.,Nancy hurt,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,523,Nancy,Nancy
524,Deborah hasn't remembered herself.,Deborah hasn't remembered itself.,Deborah hasn't remembered,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,524,Deborah,Deborah
525,Alicia hasn't remembered herself.,Alicia hasn't remembered himself.,Alicia hasn't remembered,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,525,Alicia,Alicia
526,Beverly can respect herself.,Beverly can respect himself.,Beverly can respect,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,526,Beverly,Beverly
527,Ann has cared for herself.,Ann has cared for himself.,Ann has cared for,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,527,Ann,Ann
528,Edward had disliked himself.,Edward had disliked herself.,Edward had disliked,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,528,Edward,Edward
529,Melanie had returned to herself.,Melanie had returned to itself.,Melanie had returned to,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,529,Melanie,Melanie
530,Alexander scares himself.,Alexander scares herself.,Alexander scares,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,530,Alexander,Alexander
531,Ella revealed herself.,Ella revealed itself.,Ella revealed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,531,Ella,Ella
532,Samuel hasn't hated himself.,Samuel hasn't hated itself.,Samuel hasn't hated,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,532,Samuel,Samuel
533,Omar embarrassed himself.,Omar embarrassed herself.,Omar embarrassed,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,533,Omar,Omar
534,That boy upset himself.,That boy upset itself.,That boy upset,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,534,boy,That boy
535,Diana respected herself.,Diana respected himself.,Diana respected,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,535,Diana,Diana
536,Charles worked with himself.,Charles worked with herself.,Charles worked with,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,536,Charles,Charles
537,Veronica is shocking herself.,Veronica is shocking itself.,Veronica is shocking,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,537,Veronica,Veronica
538,Lori disgusted herself.,Lori disgusted itself.,Lori disgusted,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,538,NA,NA
539,Steven hasn't helped himself.,Steven hasn't helped itself.,Steven hasn't helped,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,539,Steven,Steven
540,Roger did listen to himself.,Roger did listen to herself.,Roger did listen to,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,540,Roger,Roger
541,Cindy disturbed herself.,Cindy disturbed itself.,Cindy disturbed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,541,Cindy,Cindy
542,Laura isn't shocking herself.,Laura isn't shocking himself.,Laura isn't shocking,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,542,Laura,Laura
543,Patrick isn't impressing himself.,Patrick isn't impressing itself.,Patrick isn't impressing,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,543,Patrick,Patrick
544,Danielle bored herself.,Danielle bored himself.,Danielle bored,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,544,Danielle,Danielle
545,Some movie was disagreeing with itself.,Some movie was disagreeing with herself.,Some movie was disagreeing with,itself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,545,movie,Some movie
546,Anna investigated herself.,Anna investigated itself.,Anna investigated,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,546,Anna,Anna
547,Lissa hired herself.,Lissa hired itself.,Lissa hired,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,547,Lissa,Lissa
548,Heidi had stunned herself.,Heidi had stunned himself.,Heidi had stunned,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,548,Heidi,Heidi
549,Theodore boasted about himself.,Theodore boasted about herself.,Theodore boasted about,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,549,Theodore,Theodore
550,Every woman would care for herself.,Every woman would care for himself.,Every woman would care for,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,550,woman,Every woman
551,That lady cured herself.,That lady cured itself.,That lady cured,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,551,lady,That lady
552,Dana was criticizing herself.,Dana was criticizing itself.,Dana was criticizing,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,552,Dana,Dana
553,Heidi didn't work with herself.,Heidi didn't work with itself.,Heidi didn't work with,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,553,Heidi,Heidi
554,Guy isn't concealing himself.,Guy isn't concealing itself.,Guy isn't concealing,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,554,Guy,Guy
555,Patricia was approaching herself.,Patricia was approaching himself.,Patricia was approaching,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,555,Patricia,Patricia
556,Alexander insults himself.,Alexander insults itself.,Alexander insults,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,556,Alexander,Alexander
557,Irene wasn't listening to herself.,Irene wasn't listening to himself.,Irene wasn't listening to,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,557,Irene,Irene
558,Ruth returns to herself.,Ruth returns to itself.,Ruth returns to,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,558,Ruth,Ruth
559,Joel has hurt himself.,Joel has hurt herself.,Joel has hurt,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,559,Joel,Joel
560,Katherine criticizes herself.,Katherine criticizes himself.,Katherine criticizes,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,560,Katherine,Katherine
561,Steven visited himself.,Steven visited itself.,Steven visited,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,561,Steven,Steven
562,Susan knew herself.,Susan knew himself.,Susan knew,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,562,Susan,Susan
563,Some report was disagreeing with itself.,Some report was disagreeing with himself.,Some report was disagreeing with,itself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,563,report,Some report
564,Heather is worrying herself.,Heather is worrying himself.,Heather is worrying,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,564,Heather,Heather
565,Thomas reveals himself.,Thomas reveals herself.,Thomas reveals,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,565,Thomas,Thomas
566,Aaron visits himself.,Aaron visits herself.,Aaron visits,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,566,Aaron,Aaron
567,This company had disturbed itself.,This company had disturbed himself.,This company had disturbed,itself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,567,company,This company
568,Brian hasn't concealed himself.,Brian hasn't concealed herself.,Brian hasn't concealed,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,568,Brian,Brian
569,Carmen works with herself.,Carmen works with himself.,Carmen works with,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,569,Carmen,Carmen
570,Kayla does admire herself.,Kayla does admire himself.,Kayla does admire,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,570,Kayla,Kayla
571,Marla can leave herself.,Marla can leave itself.,Marla can leave,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,571,Marla,Marla
572,Kristin has cured herself.,Kristin has cured itself.,Kristin has cured,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,572,Kristin,Kristin
573,This girl has loved herself.,This girl has loved itself.,This girl has loved,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,573,girl,This girl
574,David wasn't confusing himself.,David wasn't confusing itself.,David wasn't confusing,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,574,David,David
575,Samantha appreciated herself.,Samantha appreciated itself.,Samantha appreciated,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,575,Samantha,Samantha
576,Deanna wouldn't return to herself.,Deanna wouldn't return to himself.,Deanna wouldn't return to,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,576,Deanna,Deanna
577,Some actress described herself.,Some actress described himself.,Some actress described,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,577,actress,Some actress
578,Sheila hasn't watched herself.,Sheila hasn't watched himself.,Sheila hasn't watched,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,578,Sheila,Sheila
579,Susan leaves herself.,Susan leaves himself.,Susan leaves,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,579,Susan,Susan
580,That woman hasn't described herself.,That woman hasn't described itself.,That woman hasn't described,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,580,woman,That woman
581,Christina discussed herself.,Christina discussed itself.,Christina discussed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,581,Christina,Christina
582,Douglas should respect himself.,Douglas should respect herself.,Douglas should respect,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,582,Douglas,Douglas
583,Karen worked with herself.,Karen worked with itself.,Karen worked with,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,583,Karen,Karen
584,Elaine can reveal herself.,Elaine can reveal itself.,Elaine can reveal,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,584,Elaine,Elaine
585,Rhonda has referenced herself.,Rhonda has referenced itself.,Rhonda has referenced,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,585,Rhonda,Rhonda
586,Emily had hated herself.,Emily had hated itself.,Emily had hated,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,586,Emily,Emily
587,Vanessa complained about herself.,Vanessa complained about itself.,Vanessa complained about,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,587,Vanessa,Vanessa
588,Jessica is impressing herself.,Jessica is impressing himself.,Jessica is impressing,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,588,Jessica,Jessica
589,Carrie describes herself.,Carrie describes itself.,Carrie describes,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,589,Carrie,Carrie
590,Melanie wasn't discovering herself.,Melanie wasn't discovering himself.,Melanie wasn't discovering,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,590,Melanie,Melanie
591,William is discovering himself.,William is discovering itself.,William is discovering,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,591,William,William
592,Elaine observes herself.,Elaine observes himself.,Elaine observes,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,592,Elaine,Elaine
593,Ellen was hiring herself.,Ellen was hiring itself.,Ellen was hiring,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,593,Ellen,Ellen
594,Wendy hasn't worried herself.,Wendy hasn't worried itself.,Wendy hasn't worried,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,594,Wendy,Wendy
595,Claire had concealed herself.,Claire had concealed itself.,Claire had concealed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,595,Claire,Claire
596,David visited himself.,David visited herself.,David visited,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,596,David,David
597,Suzanne thought about herself.,Suzanne thought about himself.,Suzanne thought about,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,597,Suzanne,Suzanne
598,Carla notices herself.,Carla notices itself.,Carla notices,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,598,Carla,Carla
599,Derek wasn't describing himself.,Derek wasn't describing herself.,Derek wasn't describing,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,599,Derek,Derek
600,Angela can't stun herself.,Angela can't stun itself.,Angela can't stun,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,600,Angela,Angela
601,Some story hasn't disagreed with itself.,Some story hasn't disagreed with himself.,Some story hasn't disagreed with,itself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,601,story,Some story
602,Amy has helped herself.,Amy has helped itself.,Amy has helped,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,602,Amy,Amy
603,Ronald does see himself.,Ronald does see itself.,Ronald does see,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,603,Ronald,Ronald
604,Susan hid herself.,Susan hid itself.,Susan hid,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,604,Susan,Susan
605,Laurie boasted about herself.,Laurie boasted about itself.,Laurie boasted about,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,605,Laurie,Laurie
606,Kayla upset herself.,Kayla upset itself.,Kayla upset,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,606,Kayla,Kayla
607,Debra was listening to herself.,Debra was listening to itself.,Debra was listening to,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,607,Debra,Debra
608,Stacey hasn't watched herself.,Stacey hasn't watched itself.,Stacey hasn't watched,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,608,Stacey,Stacey
609,Travis wasn't firing himself.,Travis wasn't firing itself.,Travis wasn't firing,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,609,Travis,Travis
610,Wayne praises himself.,Wayne praises itself.,Wayne praises,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,610,Wayne,Wayne
611,Every commentary had disagreed with itself.,Every commentary had disagreed with herself.,Every commentary had disagreed with,itself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,611,NA,NA
612,Steven complains about himself.,Steven complains about itself.,Steven complains about,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,612,Steven,Steven
613,Connie hadn't alarmed herself.,Connie hadn't alarmed himself.,Connie hadn't alarmed,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,613,Connie,Connie
614,Meredith can't see herself.,Meredith can't see itself.,Meredith can't see,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,614,Meredith,Meredith
615,Peter wouldn't alarm himself.,Peter wouldn't alarm itself.,Peter wouldn't alarm,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,615,Peter,Peter
616,Eva has respected herself.,Eva has respected itself.,Eva has respected,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,616,Eva,Eva
617,Kristen has noticed herself.,Kristen has noticed himself.,Kristen has noticed,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,617,Kristen,Kristen
618,Raymond was criticizing himself.,Raymond was criticizing herself.,Raymond was criticizing,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,618,Raymond,Raymond
619,Stacey isn't alarming herself.,Stacey isn't alarming itself.,Stacey isn't alarming,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,619,Stacey,Stacey
620,Janet hasn't scared herself.,Janet hasn't scared himself.,Janet hasn't scared,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,620,Janet,Janet
621,The lady hasn't hired herself.,The lady hasn't hired itself.,The lady hasn't hired,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,621,lady,The lady
622,Becca describes herself.,Becca describes itself.,Becca describes,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,622,Becca,Becca
623,Tara hadn't remembered herself.,Tara hadn't remembered itself.,Tara hadn't remembered,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,623,Tara,Tara
624,Ann might worry herself.,Ann might worry himself.,Ann might worry,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,624,Ann,Ann
625,Barbara hadn't referenced herself.,Barbara hadn't referenced itself.,Barbara hadn't referenced,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,625,Barbara,Barbara
626,Joel has hugged himself.,Joel has hugged itself.,Joel has hugged,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,626,Joel,Joel
627,Sheila revealed herself.,Sheila revealed itself.,Sheila revealed,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,627,Sheila,Sheila
628,Suzanne hurt herself.,Suzanne hurt itself.,Suzanne hurt,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,628,Suzanne,Suzanne
629,Dan talks about himself.,Dan talks about herself.,Dan talks about,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,629,NA,NA
630,Bethany was confusing herself.,Bethany was confusing himself.,Bethany was confusing,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,630,Bethany,Bethany
631,Guy was referencing himself.,Guy was referencing herself.,Guy was referencing,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,631,Guy,Guy
632,Julia isn't healing herself.,Julia isn't healing itself.,Julia isn't healing,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,632,Julia,Julia
633,Clyde might like himself.,Clyde might like itself.,Clyde might like,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,633,Clyde,Clyde
634,Craig forgets himself.,Craig forgets itself.,Craig forgets,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,634,Craig,Craig
635,Joseph won't admire himself.,Joseph won't admire itself.,Joseph won't admire,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,635,Joseph,Joseph
636,Irene had described herself.,Irene had described itself.,Irene had described,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,636,Irene,Irene
637,Robert had fled from himself.,Robert had fled from itself.,Robert had fled from,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,637,Robert,Robert
638,Clyde hadn't noticed himself.,Clyde hadn't noticed itself.,Clyde hadn't noticed,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,638,Clyde,Clyde
639,Martin hasn't visited himself.,Martin hasn't visited itself.,Martin hasn't visited,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,639,Martin,Martin
640,Ella criticized herself.,Ella criticized itself.,Ella criticized,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,640,NA,NA
641,Barbara was watching herself.,Barbara was watching himself.,Barbara was watching,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,641,Barbara,Barbara
642,Kirsten has shocked herself.,Kirsten has shocked himself.,Kirsten has shocked,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,642,Kirsten,Kirsten
643,Ella insulted herself.,Ella insulted itself.,Ella insulted,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,643,NA,NA
644,Every actress shouldn't aggravate herself.,Every actress shouldn't aggravate himself.,Every actress shouldn't aggravate,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,644,actress,Every actress
645,Dennis observed himself.,Dennis observed herself.,Dennis observed,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,645,Dennis,Dennis
646,Aaron was discussing himself.,Aaron was discussing herself.,Aaron was discussing,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,646,Aaron,Aaron
647,Holly hasn't sounded like herself.,Holly hasn't sounded like itself.,Holly hasn't sounded like,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,647,Holly,Holly
648,Pamela hasn't criticized herself.,Pamela hasn't criticized itself.,Pamela hasn't criticized,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,648,Pamela,Pamela
649,Tina irritated herself.,Tina irritated himself.,Tina irritated,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,649,Tina,Tina
650,Donald references himself.,Donald references itself.,Donald references,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,650,Donald,Donald
651,Connie wasn't hiring herself.,Connie wasn't hiring itself.,Connie wasn't hiring,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,651,Connie,Connie
652,Stacey admires herself.,Stacey admires himself.,Stacey admires,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,652,Stacey,Stacey
653,Kristin should think about herself.,Kristin should think about itself.,Kristin should think about,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,653,Kristin,Kristin
654,Scott returns to himself.,Scott returns to itself.,Scott returns to,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,654,Scott,Scott
655,Samantha was hugging herself.,Samantha was hugging himself.,Samantha was hugging,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,655,Samantha,Samantha
656,Linda appreciated herself.,Linda appreciated itself.,Linda appreciated,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,656,Linda,Linda
657,Holly fires herself.,Holly fires himself.,Holly fires,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,657,NA,NA
658,Samantha should reveal herself.,Samantha should reveal himself.,Samantha should reveal,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,658,Samantha,Samantha
659,Sandra is referencing herself.,Sandra is referencing itself.,Sandra is referencing,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,659,Sandra,Sandra
660,Susan has scared herself.,Susan has scared himself.,Susan has scared,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,660,Susan,Susan
661,Bill cured himself.,Bill cured herself.,Bill cured,himself,herself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,661,Bill,Bill
662,Jill hadn't praised herself.,Jill hadn't praised itself.,Jill hadn't praised,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,662,Jill,Jill
663,Alice shouldn't know herself.,Alice shouldn't know himself.,Alice shouldn't know,herself,himself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,663,Alice,Alice
664,Vincent does attack himself.,Vincent does attack itself.,Vincent does attack,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,664,Vincent,Vincent
665,Charles is confusing himself.,Charles is confusing itself.,Charles is confusing,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,665,Charles,Charles
666,Bradley won't discover himself.,Bradley won't discover itself.,Bradley won't discover,himself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,666,Bradley,Bradley
667,Becca has criticized herself.,Becca has criticized itself.,Becca has criticized,herself,itself,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,667,Becca,Becca
