,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
489,Judy can discover that red mouse.,Judy can discover that red mice.,Judy can discover that red,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,489,that
490,Candice didn't stun that serious alumnus.,Candice didn't stun that serious alumni.,Candice didn't stun that serious,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,490,that
491,Jodi hadn't visited these green oases.,Jodi hadn't visited these green oasis.,Jodi hadn't visited these green,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,491,these
492,Rose doesn't hate these bad analyses.,Rose doesn't hate these bad analysis.,Rose doesn't hate these bad,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,492,these
493,These men can help that lost alumnus.,These men can help that lost alumni.,These men can help that lost,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,493,that
494,Thomas hadn't arrived at those red oases.,Thomas hadn't arrived at those red oasis.,Thomas hadn't arrived at those red,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,494,those
495,A lot of companies remembered this unlucky alumnus.,A lot of companies remembered this unlucky alumni.,A lot of companies remembered this unlucky,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,495,this
496,Women fire these content women.,Women fire these content woman.,Women fire these content,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,496,these
497,George will remember those good synopses.,George will remember those good synopsis.,George will remember those good,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,497,those
498,The glacier wasn't embarrassing those unlucky people.,The glacier wasn't embarrassing those unlucky person.,The glacier wasn't embarrassing those unlucky,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,498,those
499,Guy visits that happy woman.,Guy visits that happy women.,Guy visits that happy,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,499,that
500,Steven investigates this employed person.,Steven investigates this employed people.,Steven investigates this employed,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,500,this
501,John didn't conceal those young men.,John didn't conceal those young man.,John didn't conceal those young,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,501,those
502,Martin hadn't gone to that gray oasis.,Martin hadn't gone to that gray oases.,Martin hadn't gone to that gray,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,502,that
503,The cashiers weren't breaking these brown feet.,The cashiers weren't breaking these brown foot.,The cashiers weren't breaking these brown,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,503,these
504,The pedestrians might complain about this small oasis.,The pedestrians might complain about this small oases.,The pedestrians might complain about this small,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,504,this
505,Tamara won't bike to those exposed oases.,Tamara won't bike to those exposed oasis.,Tamara won't bike to those exposed,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,505,those
506,Jennifer does discuss those purple oases.,Jennifer does discuss those purple oasis.,Jennifer does discuss those purple,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,506,those
507,Naomi does investigate those clever people.,Naomi does investigate those clever person.,Naomi does investigate those clever,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,507,those
508,Beverly wasn't hiding this blue mouse.,Beverly wasn't hiding this blue mice.,Beverly wasn't hiding this blue,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,508,this
509,Every sketch astounds that hidden child.,Every sketch astounds that hidden children.,Every sketch astounds that hidden,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,509,that
510,Christine talks to that determined child.,Christine talks to that determined children.,Christine talks to that determined,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,510,that
511,Jesus can hire that smart man.,Jesus can hire that smart men.,Jesus can hire that smart,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,511,that
512,These drivers kiss this exposed alumnus.,These drivers kiss this exposed alumni.,These drivers kiss this exposed,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,512,this
513,Diane respected those unemployed alumni.,Diane respected those unemployed alumnus.,Diane respected those unemployed,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,513,those
514,Theodore hasn't argued about these unsure people.,Theodore hasn't argued about these unsure person.,Theodore hasn't argued about these unsure,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,514,these
515,Nina reveals these red theses.,Nina reveals these red thesis.,Nina reveals these red,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,515,these
516,Meredith complains about those popular women.,Meredith complains about those popular woman.,Meredith complains about those popular,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,516,those
517,That government hadn't discussed these good synopses.,That government hadn't discussed these good synopsis.,That government hadn't discussed these good,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,517,these
518,Colleen had broken that big tooth.,Colleen had broken that big teeth.,Colleen had broken that big,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,518,that
519,Catherine was revealing that exposed tooth.,Catherine was revealing that exposed teeth.,Catherine was revealing that exposed,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,519,that
520,A lot of actresses are skated around these purple oases.,A lot of actresses are skated around these purple oasis.,A lot of actresses are skated around these purple,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,520,these
521,Most pedestrians criticize these bad men.,Most pedestrians criticize these bad man.,Most pedestrians criticize these bad,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,521,these
522,John hadn't scared that clever man.,John hadn't scared that clever men.,John hadn't scared that clever,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,522,that
523,Julia has astounded that nice child.,Julia has astounded that nice children.,Julia has astounded that nice,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,523,that
524,Laurie has dropped by those cheap oases.,Laurie has dropped by those cheap oasis.,Laurie has dropped by those cheap,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,524,those
525,Rose wouldn't bike to those small oases.,Rose wouldn't bike to those small oasis.,Rose wouldn't bike to those small,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,525,those
526,Holly did observe that unconvinced person.,Holly did observe that unconvinced people.,Holly did observe that unconvinced,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,526,that
527,Stacy isn't healing this big child.,Stacy isn't healing this big children.,Stacy isn't healing this big,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,527,this
528,Every actor complains about this small thesis.,Every actor complains about this small theses.,Every actor complains about this small,thesis,theses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,528,this
529,Some teacher dislikes this determined alumnus.,Some teacher dislikes this determined alumni.,Some teacher dislikes this determined,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,529,this
530,This driver remembers that scared woman.,This driver remembers that scared women.,This driver remembers that scared,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,530,that
531,Thomas hadn't aggravated that fast man.,Thomas hadn't aggravated that fast men.,Thomas hadn't aggravated that fast,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,531,that
532,Tracy messed up those orange feet.,Tracy messed up those orange foot.,Tracy messed up those orange,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,532,those
533,Matt hasn't bothered those employed men.,Matt hasn't bothered those employed man.,Matt hasn't bothered those employed,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,533,those
534,Sharon isn't criticizing those standing children.,Sharon isn't criticizing those standing child.,Sharon isn't criticizing those standing,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,534,those
535,Noah admired this hard louse.,Noah admired this hard lice.,Noah admired this hard,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,535,this
536,The popsicle confuses this concealed child.,The popsicle confuses this concealed children.,The popsicle confuses this concealed,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,536,this
537,That apple worried those important people.,That apple worried those important person.,That apple worried those important,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,537,those
538,Robert couldn't like those old feet.,Robert couldn't like those old foot.,Robert couldn't like those old,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,538,those
539,All legislatures help those lucky children.,All legislatures help those lucky child.,All legislatures help those lucky,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,539,those
540,This spinach wasn't scaring that exposed child.,This spinach wasn't scaring that exposed children.,This spinach wasn't scaring that exposed,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,540,that
541,The teenager returned to those black oases.,The teenager returned to those black oasis.,The teenager returned to those black,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,541,those
542,Jill is hiring this small man.,Jill is hiring this small men.,Jill is hiring this small,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,542,this
543,Jeffrey hasn't watched those clever alumni.,Jeffrey hasn't watched those clever alumnus.,Jeffrey hasn't watched those clever,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,543,those
544,Danielle helps that happy person.,Danielle helps that happy people.,Danielle helps that happy,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,544,that
545,The Borgias escape from that troubled woman.,The Borgias escape from that troubled women.,The Borgias escape from that troubled,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,545,that
546,The Borgias wouldn't break that smooth tooth.,The Borgias wouldn't break that smooth teeth.,The Borgias wouldn't break that smooth,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,546,that
547,Most waiters conceal those smart men.,Most waiters conceal those smart man.,Most waiters conceal those smart,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,547,those
548,Kathleen couldn't talk about these good analyses.,Kathleen couldn't talk about these good analysis.,Kathleen couldn't talk about these good,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,548,these
549,Veronica hadn't noticed those lost lice.,Veronica hadn't noticed those lost louse.,Veronica hadn't noticed those lost,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,549,those
550,Rachel had found those hard cacti.,Rachel had found those hard cactus.,Rachel had found those hard,cacti,cactus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,550,those
551,Denise sounds like that confident person.,Denise sounds like that confident people.,Denise sounds like that confident,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,551,that
552,Many mouths stunned this nice person.,Many mouths stunned this nice people.,Many mouths stunned this nice,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,552,this
553,Most adults love these content women.,Most adults love these content woman.,Most adults love these content,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,553,these
554,Donald is hurting these unemployed people.,Donald is hurting these unemployed person.,Donald is hurting these unemployed,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,554,these
555,Those students reference those smart people.,Those students reference those smart person.,Those students reference those smart,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,555,those
556,Jerry shouldn't listen to those serious alumni.,Jerry shouldn't listen to those serious alumnus.,Jerry shouldn't listen to those serious,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,556,those
557,Many dancers skate around these smooth oases.,Many dancers skate around these smooth oasis.,Many dancers skate around these smooth,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,557,these
558,Judy liked this determined man.,Judy liked this determined men.,Judy liked this determined,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,558,this
559,Dennis hadn't thought about those hidden mice.,Dennis hadn't thought about those hidden mouse.,Dennis hadn't thought about those hidden,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,559,those
560,Eva shouldn't work with these confident children.,Eva shouldn't work with these confident child.,Eva shouldn't work with these confident,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,560,these
561,Wayne will hug that displeased man.,Wayne will hug that displeased men.,Wayne will hug that displeased,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,561,that
562,Naomi heals this concealed louse.,Naomi heals this concealed lice.,Naomi heals this concealed,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,562,this
563,Tonya will respect this orange oasis.,Tonya will respect this orange oases.,Tonya will respect this orange,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,563,this
564,This drawing looks like that ill man.,This drawing looks like that ill men.,This drawing looks like that ill,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,564,that
565,George had driven to those old oases.,George had driven to those old oasis.,George had driven to those old,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,565,those
566,Carl has dropped by these black oases.,Carl has dropped by these black oasis.,Carl has dropped by these black,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,566,these
567,Customers were disagreeing with these delighted men.,Customers were disagreeing with these delighted man.,Customers were disagreeing with these delighted,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,567,these
568,Brian finds that lost foot.,Brian finds that lost feet.,Brian finds that lost,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,568,that
569,Those teenagers disturb that lucky alumnus.,Those teenagers disturb that lucky alumni.,Those teenagers disturb that lucky,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,569,that
570,The nose impresses this fast person.,The nose impresses this fast people.,The nose impresses this fast,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,570,this
571,Some sketch hasn't worried these busy people.,Some sketch hasn't worried these busy person.,Some sketch hasn't worried these busy,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,571,these
572,Robert hasn't skated around that smooth oasis.,Robert hasn't skated around that smooth oases.,Robert hasn't skated around that smooth,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,572,that
573,Lisa isn't talking about these old people.,Lisa isn't talking about these old person.,Lisa isn't talking about these old,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,573,these
574,Carolyn questioned these delighted children.,Carolyn questioned these delighted child.,Carolyn questioned these delighted,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,574,these
575,Amelia references these happy children.,Amelia references these happy child.,Amelia references these happy,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,575,these
576,Meredith will criticize that nice woman.,Meredith will criticize that nice women.,Meredith will criticize that nice,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,576,that
577,Some mall astounds those busy children.,Some mall astounds those busy child.,Some mall astounds those busy,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,577,those
578,Steve hired these clever men.,Steve hired these clever man.,Steve hired these clever,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,578,these
579,Barbara fires this big person.,Barbara fires this big people.,Barbara fires this big,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,579,this
580,The Impressionists run around this out in the open oasis.,The Impressionists run around this out in the open oases.,The Impressionists run around this out in the open,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,580,this
581,Most dancers astounds this unsure person.,Most dancers astounds this unsure people.,Most dancers astounds this unsure,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,581,this
582,Rachelle sees this smooth ox.,Rachelle sees this smooth oxen.,Rachelle sees this smooth,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,582,this
583,Timothy had remembered those concealed theses.,Timothy had remembered those concealed thesis.,Timothy had remembered those concealed,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,583,those
584,A lot of cashiers did fire those excited alumni.,A lot of cashiers did fire those excited alumnus.,A lot of cashiers did fire those excited,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,584,those
585,Some hospitals should astound that small person.,Some hospitals should astound that small people.,Some hospitals should astound that small,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,585,that
586,Adults watch these exposed people.,Adults watch these exposed person.,Adults watch these exposed,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,586,these
587,Sandra can run around that small oasis.,Sandra can run around that small oases.,Sandra can run around that small,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,587,that
588,These cashiers hire this hidden man.,These cashiers hire this hidden men.,These cashiers hire this hidden,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,588,this
589,Tiffany couldn't cure this ill louse.,Tiffany couldn't cure this ill lice.,Tiffany couldn't cure this ill,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,589,this
590,These dancers weren't talking to those lost children.,These dancers weren't talking to those lost child.,These dancers weren't talking to those lost,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,590,those
591,Peter discovered this delighted child.,Peter discovered this delighted children.,Peter discovered this delighted,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,591,this
592,Many windows aren't hurting those hidden people.,Many windows aren't hurting those hidden person.,Many windows aren't hurting those hidden,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,592,those
593,Maria toured that white oasis.,Maria toured that white oases.,Maria toured that white,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,593,that
594,Those students arrive at this red oasis.,Those students arrive at this red oases.,Those students arrive at this red,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,594,this
595,Brett notices this exposed nucleus.,Brett notices this exposed nuclei.,Brett notices this exposed,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,595,this
596,These restaurants could scare these unsure people.,These restaurants could scare these unsure person.,These restaurants could scare these unsure,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,596,these
597,All cashiers won't talk about those good women.,All cashiers won't talk about those good woman.,All cashiers won't talk about those good,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,597,those
598,George astounded that clever man.,George astounded that clever men.,George astounded that clever,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,598,that
599,Andrew could flee from this excited man.,Andrew could flee from this excited men.,Andrew could flee from this excited,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,599,this
600,Katherine fires that serious person.,Katherine fires that serious people.,Katherine fires that serious,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,600,that
601,All doctors respect those displeased men.,All doctors respect those displeased man.,All doctors respect those displeased,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,601,those
602,A lot of actresses had walked through that yellow oasis.,A lot of actresses had walked through that yellow oases.,A lot of actresses had walked through that yellow,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,602,that
603,All eyes didn't disturb that fast woman.,All eyes didn't disturb that fast women.,All eyes didn't disturb that fast,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,603,that
604,Kristen hasn't arrived at this cheap oasis.,Kristen hasn't arrived at this cheap oases.,Kristen hasn't arrived at this cheap,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,604,this
605,Colleen is breaking these hard teeth.,Colleen is breaking these hard tooth.,Colleen is breaking these hard,teeth,tooth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,605,these
606,Kimberley isn't talking to this busy alumnus.,Kimberley isn't talking to this busy alumni.,Kimberley isn't talking to this busy,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,606,this
607,Harvard University appreciates those hopeful men.,Harvard University appreciates those hopeful man.,Harvard University appreciates those hopeful,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,607,those
608,Gregory doesn't research this gray thesis.,Gregory doesn't research this gray theses.,Gregory doesn't research this gray,thesis,theses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,608,this
609,Senators won't kiss that big woman.,Senators won't kiss that big women.,Senators won't kiss that big,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,609,that
610,Allison has run around this yellow oasis.,Allison has run around this yellow oases.,Allison has run around this yellow,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,610,this
611,Every cake will embarrass this big woman.,Every cake will embarrass this big women.,Every cake will embarrass this big,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,611,this
612,Gregory can conceal these small men.,Gregory can conceal these small man.,Gregory can conceal these small,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,612,these
613,The Impressionists mess up this smooth tooth.,The Impressionists mess up this smooth teeth.,The Impressionists mess up this smooth,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,613,this
614,Candice had loved that good synopsis.,Candice had loved that good synopses.,Candice had loved that good,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,614,that
615,A lot of actresses work with this displeased woman.,A lot of actresses work with this displeased women.,A lot of actresses work with this displeased,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,615,this
616,These governments have referenced that bad analysis.,These governments have referenced that bad analyses.,These governments have referenced that bad,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,616,that
617,Those spotlights do bother these unlucky men.,Those spotlights do bother these unlucky man.,Those spotlights do bother these unlucky,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,617,these
618,Carl had confused this unemployed alumnus.,Carl had confused this unemployed alumni.,Carl had confused this unemployed,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,618,this
619,The planes had disturbed these important women.,The planes had disturbed these important woman.,The planes had disturbed these important,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,619,these
620,The senator watches this lost woman.,The senator watches this lost women.,The senator watches this lost,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,620,this
621,Peter had respected that unsure person.,Peter had respected that unsure people.,Peter had respected that unsure,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,621,that
622,A pedestrian wasn't messing up this new tooth.,A pedestrian wasn't messing up this new teeth.,A pedestrian wasn't messing up this new,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,622,this
623,Mary liked this clever man.,Mary liked this clever men.,Mary liked this clever,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,623,this
624,Tamara had insulted these good men.,Tamara had insulted these good man.,Tamara had insulted these good,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,624,these
625,Ladies respect that black oasis.,Ladies respect that black oases.,Ladies respect that black,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,625,that
626,Many actresses conceal these long analyses.,Many actresses conceal these long analysis.,Many actresses conceal these long,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,626,these
627,Bill boycotts that smooth oasis.,Bill boycotts that smooth oases.,Bill boycotts that smooth,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,627,that
628,Dana left those popular men.,Dana left those popular man.,Dana left those popular,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,628,those
