,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
489,A pie bothers Benjamin.,A pie bother Benjamin.,A pie,bothers,bother,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,489,pie,A pie
490,Bill was fixing that unicycle.,Bill were fixing that unicycle.,Bill,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,490,Bill,Bill
491,This library hasn't stunned some hospital.,This library haven't stunned some hospital.,This library,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,491,library,This library
492,Most fish confuse Donna.,Most fish confuses Donna.,Most fish,confuse,confuses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,492,fish,Most fish
493,Some dresses have annoyed Thomas.,Some dresses has annoyed Thomas.,Some dresses,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,493,dresses,Some dresses
494,Stacey hasn't disliked Dan.,Stacey haven't disliked Dan.,Stacey,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,494,Stacey,Stacey
495,Chad has cured Ronald.,Chad have cured Ronald.,Chad,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,495,Chad,Chad
496,Most girls go to many libraries.,Most girls goes to many libraries.,Most girls,go,goes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,496,girls,Most girls
497,All waitresses bike to glaciers.,All waitresses bikes to glaciers.,All waitresses,bike,bikes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,497,waitresses,All waitresses
498,Many guests describe Amanda.,Many guests describes Amanda.,Many guests,describe,describes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,498,guests,Many guests
499,David has scared Tina.,David have scared Tina.,David,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,499,David,David
500,A print has looked like Matt.,A print have looked like Matt.,A print,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,500,print,A print
501,Ruth has questioned women.,Ruth have questioned women.,Ruth,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,501,Ruth,Ruth
502,Rodney questions some legislature.,Rodney question some legislature.,Rodney,questions,question,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,502,Rodney,Rodney
503,Marla walks through a high school.,Marla walk through a high school.,Marla,walks,walk,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,503,Marla,Marla
504,Jill boycotts a closet.,Jill boycott a closet.,Jill,boycotts,boycott,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,504,Jill,Jill
505,Erin hasn't worked with Rose.,Erin haven't worked with Rose.,Erin,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,505,Erin,Erin
506,Tiffany hires Monica.,Tiffany hire Monica.,Tiffany,hires,hire,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,506,Tiffany,Tiffany
507,Science hasn't disturbed Walter.,Science haven't disturbed Walter.,Science,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,507,Science,Science
508,Some shoes embarrass some cashier.,Some shoes embarrasses some cashier.,Some shoes,embarrass,embarrasses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,508,shoes,Some shoes
509,Allison wasn't bringing trucks.,Allison weren't bringing trucks.,Allison,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,509,Allison,Allison
510,A lot of screens embarrass Sabrina.,A lot of screens embarrasses Sabrina.,A lot of screens,embarrass,embarrasses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,510,lot,A lot of screens
511,Andrea tours rivers.,Andrea tour rivers.,Andrea,tours,tour,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,511,NA,NA
512,Some glove wasn't irritating some teenager.,Some glove aren't irritating some teenager.,Some glove,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,512,glove,Some glove
513,Elizabeth explores all restaurants.,Elizabeth explore all restaurants.,Elizabeth,explores,explore,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,513,Elizabeth,Elizabeth
514,Raymond cleans a library.,Raymond clean a library.,Raymond,cleans,clean,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,514,Raymond,Raymond
515,Jane has found Ella.,Jane have found Ella.,Jane,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,515,Jane,Jane
516,Brad has forgotten Brian.,Brad have forgotten Brian.,Brad,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,516,Brad,Brad
517,Those cashiers question many waiters.,Those cashiers questions many waiters.,Those cashiers,question,questions,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,517,cashiers,Those cashiers
518,All glasses disgust Clyde.,All glasses disgusts Clyde.,All glasses,disgust,disgusts,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,518,glasses,All glasses
519,Brad hasn't examined those essays.,Brad haven't examined those essays.,Brad,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,519,Brad,Brad
520,All actors haven't distracted Keith.,All actors hasn't distracted Keith.,All actors,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,520,actors,All actors
521,Kristin leaves Monica.,Kristin leave Monica.,Kristin,leaves,leave,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,521,Kristin,Kristin
522,A lot of waiters boast about Wayne.,A lot of waiters boasts about Wayne.,A lot of waiters,boast,boasts,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,522,lot,A lot of waiters
523,Stephanie knows Maria.,Stephanie know Maria.,Stephanie,knows,know,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,523,Stephanie,Stephanie
524,Vanessa hasn't worked with James.,Vanessa haven't worked with James.,Vanessa,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,524,Vanessa,Vanessa
525,Winston Churchill isn't praising Marla.,Winston Churchill aren't praising Marla.,Winston Churchill,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,525,Churchill,Winston Churchill
526,Wayne messes up that dish.,Wayne mess up that dish.,Wayne,messes,mess,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,526,Wayne,Wayne
527,Naomi hasn't dropped by a glacier.,Naomi haven't dropped by a glacier.,Naomi,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,527,Naomi,Naomi
528,Dan heals Catherine.,Dan heal Catherine.,Dan,heals,heal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,528,NA,NA
529,Leslie has respected high schools.,Leslie have respected high schools.,Leslie,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,529,Leslie,Leslie
530,Mitchell wasn't thinking about Natalie.,Mitchell aren't thinking about Natalie.,Mitchell,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,530,Mitchell,Mitchell
531,Winston Churchill is researching this newspaper article.,Winston Churchill were researching this newspaper article.,Winston Churchill,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,531,Churchill,Winston Churchill
532,Richard was scanning this movie.,Richard were scanning this movie.,Richard,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,532,Richard,Richard
533,Kevin approaches Jeffrey.,Kevin approach Jeffrey.,Kevin,approaches,approach,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,533,Kevin,Kevin
534,Those customers run around this museum.,Those customers runs around this museum.,Those customers,run,runs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,534,customers,Those customers
535,A lot of boxes have annoyed Christine.,A lot of boxes has annoyed Christine.,A lot of boxes,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,535,lot,A lot of boxes
536,Veronica sells a nose.,Veronica sell a nose.,Veronica,sells,sell,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,536,Veronica,Veronica
537,Many paintings are looking like books.,Many paintings is looking like books.,Many paintings,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,537,paintings,Many paintings
538,The Borgias run around the public park.,The Borgias runs around the public park.,The Borgias,run,runs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,538,Borgias,The Borgias
539,Ronald kisses Matt.,Ronald kiss Matt.,Ronald,kisses,kiss,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,539,Ronald,Ronald
540,Amanda walks through some mountains.,Amanda walk through some mountains.,Amanda,walks,walk,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,540,Amanda,Amanda
541,A lot of public parks worry Jennifer.,A lot of public parks worries Jennifer.,A lot of public parks,worry,worries,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,541,lot,A lot of public parks
542,These children care for Alice.,These children cares for Alice.,These children,care,cares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,542,children,These children
543,Those students remember Carolyn.,Those students remembers Carolyn.,Those students,remember,remembers,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,543,students,Those students
544,That wheelbarrow isn't looking like most pictures.,That wheelbarrow weren't looking like most pictures.,That wheelbarrow,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,544,wheelbarrow,That wheelbarrow
545,Bradley has discovered most glasses.,Bradley have discovered most glasses.,Bradley,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,545,Bradley,Bradley
546,A lot of guys help Anne.,A lot of guys helps Anne.,A lot of guys,help,helps,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,546,lot,A lot of guys
547,Current events aggravate many universities.,Current events aggravates many universities.,Current events,aggravate,aggravates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,547,events,Current events
548,Donald is cleaning some doors.,Donald were cleaning some doors.,Donald,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,548,Donald,Donald
549,Kathleen talks about the stories.,Kathleen talk about the stories.,Kathleen,talks,talk,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,549,Kathleen,Kathleen
550,Those guys aren't bothering Amelia.,Those guys isn't bothering Amelia.,Those guys,aren't,isn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,550,guys,Those guys
551,Beth scares Kendra.,Beth scare Kendra.,Beth,scares,scare,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,551,Beth,Beth
552,The hospital hasn't discussed an actor.,The hospital haven't discussed an actor.,The hospital,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,552,hospital,The hospital
553,Some candle irritates Marla.,Some candle irritate Marla.,Some candle,irritates,irritate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,553,candle,Some candle
554,That bike has hurt David.,That bike have hurt David.,That bike,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,554,bike,That bike
555,A lot of paintings have alarmed many adults.,A lot of paintings has alarmed many adults.,A lot of paintings,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,555,lot,A lot of paintings
556,Cashiers approach Travis.,Cashiers approaches Travis.,Cashiers,approach,approaches,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,556,Cashiers,Cashiers
557,Daniel has insulted Bethany.,Daniel have insulted Bethany.,Daniel,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,557,Daniel,Daniel
558,Many skateboards resemble the painting.,Many skateboards resembles the painting.,Many skateboards,resemble,resembles,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,558,skateboards,Many skateboards
559,Charles hasn't fled from Matt.,Charles haven't fled from Matt.,Charles,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,559,Charles,Charles
560,Girls break those trucks.,Girls breaks those trucks.,Girls,break,breaks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,560,Girls,Girls
561,All patients question Ronald.,All patients questions Ronald.,All patients,question,questions,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,561,patients,All patients
562,Sally boasts about all pedestrians.,Sally boast about all pedestrians.,Sally,boasts,boast,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,562,Sally,Sally
563,Matt flees from Donna.,Matt flee from Donna.,Matt,flees,flee,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,563,Matt,Matt
564,Sheila wasn't watching Kathleen.,Sheila weren't watching Kathleen.,Sheila,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,564,Sheila,Sheila
565,This association impresses Janet.,This association impress Janet.,This association,impresses,impress,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,565,association,This association
566,Erin hasn't aggravated Jason.,Erin haven't aggravated Jason.,Erin,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,566,Erin,Erin
567,Carmen hasn't seen some senators.,Carmen haven't seen some senators.,Carmen,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,567,Carmen,Carmen
568,The cars embarrass every pedestrian.,The cars embarrasses every pedestrian.,The cars,embarrass,embarrasses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,568,cars,The cars
569,Renee is insulting Joseph.,Renee were insulting Joseph.,Renee,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,569,Renee,Renee
570,Rose remembers Karla.,Rose remember Karla.,Rose,remembers,remember,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,570,Rose,Rose
571,Regina hasn't worn a shoe.,Regina haven't worn a shoe.,Regina,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,571,Regina,Regina
572,Sabrina wasn't firing Curtis.,Sabrina weren't firing Curtis.,Sabrina,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,572,Sabrina,Sabrina
573,Kenneth has bothered Chad.,Kenneth have bothered Chad.,Kenneth,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,573,Kenneth,Kenneth
574,A lot of peppers aggravate Mark.,A lot of peppers aggravates Mark.,A lot of peppers,aggravate,aggravates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,574,lot,A lot of peppers
575,These sketches confuse Lissa.,These sketches confuses Lissa.,These sketches,confuse,confuses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,575,sketches,These sketches
576,Actors examine the plays.,Actors examines the plays.,Actors,examine,examines,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,576,Actors,Actors
577,Claire likes every rug.,Claire like every rug.,Claire,likes,like,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,577,Claire,Claire
578,These drivers sound like Lisa.,These drivers sounds like Lisa.,These drivers,sound,sounds,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,578,drivers,These drivers
579,John was selling a school.,John are selling a school.,John,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,579,John,John
580,Claire exits the public parks.,Claire exit the public parks.,Claire,exits,exit,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,580,Claire,Claire
581,Steve visits Carmen.,Steve visit Carmen.,Steve,visits,visit,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,581,Steve,Steve
582,An actress hasn't climbed down many mountains.,An actress haven't climbed down many mountains.,An actress,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,582,actress,An actress
583,Grace has complained about that person.,Grace have complained about that person.,Grace,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,583,Grace,Grace
584,Those ladies heal Gina.,Those ladies heals Gina.,Those ladies,heal,heals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,584,ladies,Those ladies
585,Jason is embarrassing Frank.,Jason are embarrassing Frank.,Jason,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,585,Jason,Jason
586,Martha was questioning Jesus.,Martha were questioning Jesus.,Martha,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,586,Martha,Martha
587,Connie conceals some mirror.,Connie conceal some mirror.,Connie,conceals,conceal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,587,Connie,Connie
588,Tonya was boasting about Carrie.,Tonya are boasting about Carrie.,Tonya,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,588,Tonya,Tonya
589,Those teachers hide Jerry.,Those teachers hides Jerry.,Those teachers,hide,hides,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,589,teachers,Those teachers
590,Renee hasn't cured Jacqueline.,Renee haven't cured Jacqueline.,Renee,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,590,Renee,Renee
591,Russell isn't insulting stories.,Russell aren't insulting stories.,Russell,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,591,Russell,Russell
592,Elaine hasn't lifted some cafes.,Elaine haven't lifted some cafes.,Elaine,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,592,Elaine,Elaine
593,Those guys return to Lori.,Those guys returns to Lori.,Those guys,return,returns,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,593,guys,Those guys
594,Christopher reveals Maria.,Christopher reveal Maria.,Christopher,reveals,reveal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,594,Christopher,Christopher
595,Chad wasn't admiring Dawn.,Chad weren't admiring Dawn.,Chad,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,595,Chad,Chad
596,Girls examine most newspaper articles.,Girls examines most newspaper articles.,Girls,examine,examines,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,596,Girls,Girls
597,Harvard University hasn't listened to Jesus.,Harvard University haven't listened to Jesus.,Harvard University,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,597,University,Harvard University
598,Theresa explores that library.,Theresa explore that library.,Theresa,explores,explore,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,598,Theresa,Theresa
599,Janet discovers Lissa.,Janet discover Lissa.,Janet,discovers,discover,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,599,Janet,Janet
600,This teenager is confusing Donald.,This teenager are confusing Donald.,This teenager,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,600,teenager,This teenager
601,Gary knows every adult.,Gary know every adult.,Gary,knows,know,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,601,Gary,Gary
602,A horse shocks Timothy.,A horse shock Timothy.,A horse,shocks,shock,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,602,horse,A horse
603,Rebecca wasn't touring that lake.,Rebecca weren't touring that lake.,Rebecca,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,603,Rebecca,Rebecca
604,A lot of children approach these women.,A lot of children approaches these women.,A lot of children,approach,approaches,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,604,lot,A lot of children
605,Caroline hasn't run around many college campuses.,Caroline haven't run around many college campuses.,Caroline,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,605,Caroline,Caroline
606,David has hidden Eva.,David have hidden Eva.,David,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,606,David,David
607,Bradley watches Vincent.,Bradley watch Vincent.,Bradley,watches,watch,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,607,Bradley,Bradley
608,A lot of doctors have disgusted the waitress.,A lot of doctors has disgusted the waitress.,A lot of doctors,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,608,lot,A lot of doctors
609,A lot of doctors arrive at that college campus.,A lot of doctors arrives at that college campus.,A lot of doctors,arrive,arrives,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,609,lot,A lot of doctors
610,Marcus hasn't broken all plates.,Marcus haven't broken all plates.,Marcus,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,610,Marcus,Marcus
611,That snake wasn't hurting Beverly.,That snake aren't hurting Beverly.,That snake,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,611,snake,That snake
612,Candice returns to Eva.,Candice return to Eva.,Candice,returns,return,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,612,Candice,Candice
613,The paintings look like many socks.,The paintings looks like many socks.,The paintings,look,looks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,613,paintings,The paintings
614,Some cashier returns to some dancer.,Some cashier return to some dancer.,Some cashier,returns,return,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,614,NA,NA
615,Derek hasn't cured James.,Derek haven't cured James.,Derek,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,615,Derek,Derek
616,Sherry hasn't disliked Caroline.,Sherry haven't disliked Caroline.,Sherry,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,616,Sherry,Sherry
617,Every organization wasn't praising this person.,Every organization aren't praising this person.,Every organization,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,617,organization,Every organization
618,Marcus hasn't scanned this newspaper article.,Marcus haven't scanned this newspaper article.,Marcus,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,618,Marcus,Marcus
619,These children drop by a lot of banks.,These children drops by a lot of banks.,These children,drop,drops,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,619,children,These children
620,All doctors discover a lot of commentaries.,All doctors discovers a lot of commentaries.,All doctors,discover,discovers,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,620,doctors,All doctors
621,A pedestrian hasn't investigated Meredith.,A pedestrian haven't investigated Meredith.,A pedestrian,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,621,pedestrian,A pedestrian
622,Eric isn't stunning Monet.,Eric aren't stunning Monet.,Eric,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,622,Eric,Eric
623,Margaret hasn't noticed a print.,Margaret haven't noticed a print.,Margaret,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,623,Margaret,Margaret
624,Barbara wasn't running around the college campus.,Barbara aren't running around the college campus.,Barbara,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,624,Barbara,Barbara
625,John descends most stairs.,John descend most stairs.,John,descends,descend,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,625,John,John
626,Christine praises every movie.,Christine praise every movie.,Christine,praises,praise,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,626,Christine,Christine
627,Amy has boasted about Winston Churchill.,Amy have boasted about Winston Churchill.,Amy,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,627,Amy,Amy
628,Boys criticize Sheila.,Boys criticizes Sheila.,Boys,criticize,criticizes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,628,Boys,Boys
629,Sabrina hasn't cleaned every slope.,Sabrina haven't cleaned every slope.,Sabrina,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,629,Sabrina,Sabrina
630,The Borgias have irritated Cynthia.,The Borgias has irritated Cynthia.,The Borgias,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,630,Borgias,The Borgias
631,Denise has worn a lot of socks.,Denise have worn a lot of socks.,Denise,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,631,Denise,Denise
632,Carlos helps the adult.,Carlos help the adult.,Carlos,helps,help,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,632,Carlos,Carlos
633,The teachers complain about a commentary.,The teachers complains about a commentary.,The teachers,complain,complains,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,633,teachers,The teachers
634,Connie remembers Deanna.,Connie remember Deanna.,Connie,remembers,remember,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,634,Connie,Connie
635,Vanessa hasn't remembered all cafes.,Vanessa haven't remembered all cafes.,Vanessa,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,635,Vanessa,Vanessa
636,Carlos has talked about Anna.,Carlos have talked about Anna.,Carlos,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,636,Carlos,Carlos
637,Karla hasn't irritated every organization.,Karla haven't irritated every organization.,Karla,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,637,Karla,Karla
638,Robert has watched Rose.,Robert have watched Rose.,Robert,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,638,Robert,Robert
639,Martin hasn't questioned Mitchell.,Martin haven't questioned Mitchell.,Martin,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,639,Martin,Martin
