,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
475,The doctor isn't curing that clever student.,The doctor isn't curing that clever students.,The doctor isn't curing that clever,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,475,that
476,Melissa discussed these popular doctors.,Melissa discussed these popular doctor.,Melissa discussed these popular,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,476,these
477,Many pedestrians like that popular hospital.,Many pedestrians like that popular hospitals.,Many pedestrians like that popular,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,477,that
478,Raymond is cleaning those small malls.,Raymond is cleaning those small mall.,Raymond is cleaning those small,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,478,those
479,Margaret isn't messing up those bad chairs.,Margaret isn't messing up those bad chair.,Margaret isn't messing up those bad,chairs,chair,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,479,those
480,Andrea couldn't think about these red restaurants.,Andrea couldn't think about these red restaurant.,Andrea couldn't think about these red,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,480,these
481,A lot of lights annoy those displeased waitresses.,A lot of lights annoy those displeased waitress.,A lot of lights annoy those displeased,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,481,those
482,A lot of students walk through those clean malls.,A lot of students walk through those clean mall.,A lot of students walk through those clean,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,482,those
483,Danielle shouldn't talk to those clever senators.,Danielle shouldn't talk to those clever senator.,Danielle shouldn't talk to those clever,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,483,those
484,William respects that popular guest.,William respects that popular guests.,William respects that popular,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,484,that
485,Denise wasn't scanning those long plays.,Denise wasn't scanning those long play.,Denise wasn't scanning those long,plays,play,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,485,those
486,Suzanne thinks about this rough cafe.,Suzanne thinks about this rough cafes.,Suzanne thinks about this rough,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,486,this
487,Drivers haven't attacked this upset guest.,Drivers haven't attacked this upset guests.,Drivers haven't attacked this upset,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,487,this
488,Steven hid these white blouses.,Steven hid these white blouse.,Steven hid these white,blouses,blouse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,488,these
489,Michael returned to these upset drivers.,Michael returned to these upset driver.,Michael returned to these upset,drivers,driver,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,489,these
490,Adam hasn't insulted this exposed bank.,Adam hasn't insulted this exposed banks.,Adam hasn't insulted this exposed,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,490,this
491,Andrew had resembled this concealed picture.,Andrew had resembled this concealed pictures.,Andrew had resembled this concealed,picture,pictures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,491,this
492,Katherine hugs this big teacher.,Katherine hugs this big teachers.,Katherine hugs this big,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,492,this
493,A lot of boys flee from this unlucky guy.,A lot of boys flee from this unlucky guys.,A lot of boys flee from this unlucky,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,493,this
494,The drivers conceal those busy guests.,The drivers conceal those busy guest.,The drivers conceal those busy,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,494,those
495,This cashier wouldn't fire this displeased girl.,This cashier wouldn't fire this displeased girls.,This cashier wouldn't fire this displeased,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,495,this
496,April respected those clever children.,April respected those clever child.,April respected those clever,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,496,those
497,Many museums dislike those important high schools.,Many museums dislike those important high school.,Many museums dislike those important,high schools,high school,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,497,those
498,Sarah escapes from these concealed malls.,Sarah escapes from these concealed mall.,Sarah escapes from these concealed,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,498,these
499,This person hadn't healed these lucky dancers.,This person hadn't healed these lucky dancer.,This person hadn't healed these lucky,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,499,these
500,Most girls aren't researching this popular committee.,Most girls aren't researching this popular committees.,Most girls aren't researching this popular,committee,committees,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,500,this
501,All men remember these small museums.,All men remember these small museum.,All men remember these small,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,501,these
502,The girls exit those smooth cafes.,The girls exit those smooth cafe.,The girls exit those smooth,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,502,those
503,Dawn couldn't break these messy chairs.,Dawn couldn't break these messy chair.,Dawn couldn't break these messy,chairs,chair,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,503,these
504,Some guys fire these old cashiers.,Some guys fire these old cashier.,Some guys fire these old,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,504,these
505,That boy talks about those smooth restaurants.,That boy talks about those smooth restaurant.,That boy talks about those smooth,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,505,those
506,Timothy can't flee from those clever boys.,Timothy can't flee from those clever boy.,Timothy can't flee from those clever,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,506,those
507,Helen is astounding those unconvinced teachers.,Helen is astounding those unconvinced teacher.,Helen is astounding those unconvinced,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,507,those
508,Reports haven't bored these lost adults.,Reports haven't bored these lost adult.,Reports haven't bored these lost,adults,adult,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,508,these
509,Rose hadn't arrived at this red library.,Rose hadn't arrived at this red libraries.,Rose hadn't arrived at this red,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,509,this
510,Colleen researched this white painting.,Colleen researched this white paintings.,Colleen researched this white,painting,paintings,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,510,this
511,Students hate that unconvinced guy.,Students hate that unconvinced guys.,Students hate that unconvinced,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,511,that
512,A spotlight upsets those important legislatures.,A spotlight upsets those important legislature.,A spotlight upsets those important,legislatures,legislature,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,512,those
513,A lot of students hadn't respected that concealed restaurant.,A lot of students hadn't respected that concealed restaurants.,A lot of students hadn't respected that concealed,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,513,that
514,These men dislike this content senator.,These men dislike this content senators.,These men dislike this content,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,514,this
515,These waiters haven't cared for those unemployed guys.,These waiters haven't cared for those unemployed guy.,These waiters haven't cared for those unemployed,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,515,those
516,Sheila will find that whole chair.,Sheila will find that whole chairs.,Sheila will find that whole,chair,chairs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,516,that
517,Christina does hurt these upset actors.,Christina does hurt these upset actor.,Christina does hurt these upset,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,517,these
518,Many prints impress these lost doctors.,Many prints impress these lost doctor.,Many prints impress these lost,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,518,these
519,Amy wouldn't reveal that green nose.,Amy wouldn't reveal that green noses.,Amy wouldn't reveal that green,nose,noses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,519,that
520,The Impressionists can't remember those upset customers.,The Impressionists can't remember those upset customer.,The Impressionists can't remember those upset,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,520,those
521,The box stunned that important school.,The box stunned that important schools.,The box stunned that important,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,521,that
522,Kirsten disliked these popular essays.,Kirsten disliked these popular essay.,Kirsten disliked these popular,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,522,these
523,The school discusses these orange books.,The school discusses these orange book.,The school discusses these orange,books,book,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,523,these
524,This child kissed this serious waitress.,This child kissed this serious waitresses.,This child kissed this serious,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,524,this
525,Liam was kissing those important actresses.,Liam was kissing those important actress.,Liam was kissing those important,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,525,those
526,Eric alarmed those good governments.,Eric alarmed those good government.,Eric alarmed those good,governments,government,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,526,those
527,Some driver didn't sell that ill horse.,Some driver didn't sell that ill horses.,Some driver didn't sell that ill,horse,horses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,527,that
528,Cilantro bores this uncertain senator.,Cilantro bores this uncertain senators.,Cilantro bores this uncertain,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,528,this
529,Monica investigates this excited teacher.,Monica investigates this excited teachers.,Monica investigates this excited,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,529,this
530,Janice hasn't cared for these excited teenagers.,Janice hasn't cared for these excited teenager.,Janice hasn't cared for these excited,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,530,these
531,Kendra will wear these green hats.,Kendra will wear these green hat.,Kendra will wear these green,hats,hat,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,531,these
532,A lot of chairs aggravate this important university.,A lot of chairs aggravate this important universities.,A lot of chairs aggravate this important,university,universities,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,532,this
533,Tracy doesn't disgust those upset customers.,Tracy doesn't disgust those upset customer.,Tracy doesn't disgust those upset,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,533,those
534,Bruce sold those white skirts.,Bruce sold those white skirt.,Bruce sold those white,skirts,skirt,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,534,those
535,Erin is breaking that cheap dish.,Erin is breaking that cheap dishs.,Erin is breaking that cheap,dish,dishs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,535,that
536,Alicia dropped by these bad restaurants.,Alicia dropped by these bad restaurant.,Alicia dropped by these bad,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,536,these
537,Jacqueline is discovering this green nose.,Jacqueline is discovering this green noses.,Jacqueline is discovering this green,nose,noses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,537,this
538,Julia won't care for these important actors.,Julia won't care for these important actor.,Julia won't care for these important,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,538,these
539,Some public park hasn't impressed this important museum.,Some public park hasn't impressed this important museums.,Some public park hasn't impressed this important,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,539,this
540,Mary isn't healing those delighted teachers.,Mary isn't healing those delighted teacher.,Mary isn't healing those delighted,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,540,those
541,Valerie reveals these big dishes.,Valerie reveals these big dish.,Valerie reveals these big,dishes,dish,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,541,these
542,Many pedestrians help those fast actresses.,Many pedestrians help those fast actress.,Many pedestrians help those fast,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,542,those
543,All actors kiss those popular children.,All actors kiss those popular child.,All actors kiss those popular,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,543,those
544,Bradley stunned this small waiter.,Bradley stunned this small waiters.,Bradley stunned this small,waiter,waiters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,544,this
545,Wendy was lifting these important restaurants.,Wendy was lifting these important restaurant.,Wendy was lifting these important,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,545,these
546,Amanda boycotted those smooth malls.,Amanda boycotted those smooth mall.,Amanda boycotted those smooth,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,546,those
547,Angela can like that orange library.,Angela can like that orange libraries.,Angela can like that orange,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,547,that
548,This patient had investigated these old banks.,This patient had investigated these old bank.,This patient had investigated these old,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,548,these
549,Tina hasn't kissed those happy actors.,Tina hasn't kissed those happy actor.,Tina hasn't kissed those happy,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,549,those
550,A teenager wasn't finding these lucky waiters.,A teenager wasn't finding these lucky waiter.,A teenager wasn't finding these lucky,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,550,these
551,Those waiters are observing that nice waitress.,Those waiters are observing that nice waitresses.,Those waiters are observing that nice,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,551,that
552,Jane has respected those lucky guests.,Jane has respected those lucky guest.,Jane has respected those lucky,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,552,those
553,Stacy wasn't arriving at those clean museums.,Stacy wasn't arriving at those clean museum.,Stacy wasn't arriving at those clean,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,553,those
554,Cheryl scanned that important commentary.,Cheryl scanned that important commentaries.,Cheryl scanned that important,commentary,commentaries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,554,that
555,A lot of teachers won't break those out in the open dishes.,A lot of teachers won't break those out in the open dish.,A lot of teachers won't break those out in the open,dishes,dish,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,555,those
556,A lot of women care for these good doctors.,A lot of women care for these good doctor.,A lot of women care for these good,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,556,these
557,Debra has aggravated these exposed teachers.,Debra has aggravated these exposed teacher.,Debra has aggravated these exposed,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,557,these
558,A dancer discovered these good museums.,A dancer discovered these good museum.,A dancer discovered these good,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,558,these
559,Tina hasn't hidden these gray banks.,Tina hasn't hidden these gray bank.,Tina hasn't hidden these gray,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,559,these
560,Stephen isn't passing these orange restaurants.,Stephen isn't passing these orange restaurant.,Stephen isn't passing these orange,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,560,these
561,Aaron embarrassed this young actress.,Aaron embarrassed this young actresses.,Aaron embarrassed this young,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,561,this
562,Sherry investigated that bad government.,Sherry investigated that bad governments.,Sherry investigated that bad,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,562,that
563,Andrea helped this nice senator.,Andrea helped this nice senators.,Andrea helped this nice,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,563,this
564,Roger had driven to those smooth banks.,Roger had driven to those smooth bank.,Roger had driven to those smooth,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,564,those
565,Christopher breaks this important plate.,Christopher breaks this important plates.,Christopher breaks this important,plate,plates,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,565,this
566,These women mess up this popular bank.,These women mess up this popular banks.,These women mess up this popular,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,566,this
567,Marcus boycotts this small movie theater.,Marcus boycotts this small movie theaters.,Marcus boycotts this small,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,567,this
568,Cynthia discovers this concealed rabbit.,Cynthia discovers this concealed rabbits.,Cynthia discovers this concealed,rabbit,rabbits,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,568,this
569,Mary hadn't cured these out in the open girls.,Mary hadn't cured these out in the open girl.,Mary hadn't cured these out in the open,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,569,these
570,Stacy could visit that gray restaurant.,Stacy could visit that gray restaurants.,Stacy could visit that gray,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,570,that
571,The Impressionists distracts these popular associations.,The Impressionists distracts these popular association.,The Impressionists distracts these popular,associations,association,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,571,these
572,Bill was lifting those orange couches.,Bill was lifting those orange couch.,Bill was lifting those orange,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,572,those
573,The Impressionists stun those popular governments.,The Impressionists stun those popular government.,The Impressionists stun those popular,governments,government,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,573,those
574,Stephanie has respected these unsure students.,Stephanie has respected these unsure student.,Stephanie has respected these unsure,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,574,these
575,Omar might insult this ill patient.,Omar might insult this ill patients.,Omar might insult this ill,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,575,this
576,Some water alarms this smart actor.,Some water alarms this smart actors.,Some water alarms this smart,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,576,this
577,Kayla disagrees with that good brochure.,Kayla disagrees with that good brochures.,Kayla disagrees with that good,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,577,that
578,Most patients observe those unsure boys.,Most patients observe those unsure boy.,Most patients observe those unsure,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,578,those
579,All committees couldn't reference these happy actresses.,All committees couldn't reference these happy actress.,All committees couldn't reference these happy,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,579,these
580,Guy toured that smooth hospital.,Guy toured that smooth hospitals.,Guy toured that smooth,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,580,that
581,These people upset these bad companies.,These people upset these bad company.,These people upset these bad,companies,company,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,581,these
582,Walter broke that hidden fork.,Walter broke that hidden forks.,Walter broke that hidden,fork,forks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,582,that
583,Ella does bike to that big college campus.,Ella does bike to that big college campuses.,Ella does bike to that big,college campus,college campuses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,583,that
584,Some eyes astound these troubled senators.,Some eyes astound these troubled senator.,Some eyes astound these troubled,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,584,these
585,Kristen sounded like that serious patient.,Kristen sounded like that serious patients.,Kristen sounded like that serious,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,585,that
586,Maria hadn't passed this messy grocery store.,Maria hadn't passed this messy grocery stores.,Maria hadn't passed this messy,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,586,this
587,Keith hasn't broken that brown glass.,Keith hasn't broken that brown glasses.,Keith hasn't broken that brown,glass,glasses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,587,that
588,Helen might conceal that exposed glass.,Helen might conceal that exposed glasses.,Helen might conceal that exposed,glass,glasses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,588,that
589,Science astounds that uncertain waitress.,Science astounds that uncertain waitresses.,Science astounds that uncertain,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,589,that
590,A dish hurts these important girls.,A dish hurts these important girl.,A dish hurts these important,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,590,these
591,Drivers go to that concealed restaurant.,Drivers go to that concealed restaurants.,Drivers go to that concealed,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,591,that
592,Alexander had biked to this bad museum.,Alexander had biked to this bad museums.,Alexander had biked to this bad,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,592,this
593,James scanned that long commentary.,James scanned that long commentaries.,James scanned that long,commentary,commentaries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,593,that
594,That child isn't breaking these dirty cups.,That child isn't breaking these dirty cup.,That child isn't breaking these dirty,cups,cup,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,594,these
595,Diane fired this exposed girl.,Diane fired this exposed girls.,Diane fired this exposed,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,595,this
596,Lissa resembled that hidden picture.,Lissa resembled that hidden pictures.,Lissa resembled that hidden,picture,pictures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,596,that
597,Mushrooms didn't worry that unlucky actress.,Mushrooms didn't worry that unlucky actresses.,Mushrooms didn't worry that unlucky,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,597,that
598,Tiffany should attack that ill adult.,Tiffany should attack that ill adults.,Tiffany should attack that ill,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,598,that
599,The Borgias pass that exposed mall.,The Borgias pass that exposed malls.,The Borgias pass that exposed,mall,malls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,599,that
600,Margaret couldn't aggravate that young senator.,Margaret couldn't aggravate that young senators.,Margaret couldn't aggravate that young,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,600,that
601,David found this unemployed lady.,David found this unemployed ladies.,David found this unemployed,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,601,this
602,Omar does see those scared dancers.,Omar does see those scared dancer.,Omar does see those scared,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,602,those
603,Every bank was disturbing that hidden school.,Every bank was disturbing that hidden schools.,Every bank was disturbing that hidden,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,603,that
604,The pedestrians wouldn't work with these unsure students.,The pedestrians wouldn't work with these unsure student.,The pedestrians wouldn't work with these unsure,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,604,these
605,Donald fires those concealed doctors.,Donald fires those concealed doctor.,Donald fires those concealed,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,605,those
606,Tracy hasn't found those dirty banks.,Tracy hasn't found those dirty bank.,Tracy hasn't found those dirty,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,606,those
607,That adult talked about those lost girls.,That adult talked about those lost girl.,That adult talked about those lost,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,607,those
608,The Borgias sell these good restaurants.,The Borgias sell these good restaurant.,The Borgias sell these good,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,608,these
609,Dan observed this employed boy.,Dan observed this employed boys.,Dan observed this employed,boy,boys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,609,this
610,A waitress dislikes that scared doctor.,A waitress dislikes that scared doctors.,A waitress dislikes that scared,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,610,that
611,Tanya goes to that black grocery store.,Tanya goes to that black grocery stores.,Tanya goes to that black,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,611,that
612,A dancer saw those new gloves.,A dancer saw those new glove.,A dancer saw those new,gloves,glove,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,612,those
613,Russell didn't see that small plate.,Russell didn't see that small plates.,Russell didn't see that small,plate,plates,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,613,that
614,Omar wouldn't scan that hard newspaper article.,Omar wouldn't scan that hard newspaper articles.,Omar wouldn't scan that hard,newspaper article,newspaper articles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,614,that
615,Christopher hadn't hated these serious actors.,Christopher hadn't hated these serious actor.,Christopher hadn't hated these serious,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,615,these
616,Phillip listened to that happy student.,Phillip listened to that happy students.,Phillip listened to that happy,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,616,that
617,Emily had cared for those fast teenagers.,Emily had cared for those fast teenager.,Emily had cared for those fast,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,617,those
