,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
476,Benjamin is bringing these stimuli.,Benjamin is bringing these stimulus.,Benjamin is bringing these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,476,these
477,Carla boasts about that ellipsis.,Carla boasts about that ellipses.,Carla boasts about that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,477,that
478,Wayne was thinking about this paralysis.,Wayne was thinking about this paralyses.,Wayne was thinking about this,paralysis,paralyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,478,this
479,Alexander had disgusted these men.,Alexander had disgusted these man.,Alexander had disgusted these,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,479,these
480,Monet thought about this axis.,Monet thought about this axes.,Monet thought about this,axis,axes,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,480,this
481,Pamela praises these theses.,Pamela praises these thesis.,Pamela praises these,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,481,these
482,Larry hadn't found those men.,Larry hadn't found those man.,Larry hadn't found those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,482,those
483,Todd thought about that foot.,Todd thought about that feet.,Todd thought about that,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,483,that
484,Alice can flee from that woman.,Alice can flee from that women.,Alice can flee from that,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,484,that
485,Claire has discovered this diagnosis.,Claire has discovered this diagnoses.,Claire has discovered this,diagnosis,diagnoses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,485,this
486,Walter had appreciated those oases.,Walter had appreciated those oasis.,Walter had appreciated those,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,486,those
487,Cashiers complain about that crisis.,Cashiers complain about that crises.,Cashiers complain about that,crisis,crises,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,487,that
488,Tara discovered those mice.,Tara discovered those mouse.,Tara discovered those,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,488,those
489,Ruth sees that child.,Ruth sees that children.,Ruth sees that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,489,that
490,This actor buys those lice.,This actor buys those louse.,This actor buys those,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,490,those
491,A lot of prints looked like these nuclei.,A lot of prints looked like these nucleus.,A lot of prints looked like these,nuclei,nucleus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,491,these
492,The association boasted about these theses.,The association boasted about these thesis.,The association boasted about these,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,492,these
493,Tiffany will sound like those synopses.,Tiffany will sound like those synopsis.,Tiffany will sound like those,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,493,those
494,Adam couldn't insult this woman.,Adam couldn't insult this women.,Adam couldn't insult this,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,494,this
495,Sheila thought about this medium.,Sheila thought about this media.,Sheila thought about this,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,495,this
496,Barbara isn't lifting those geese.,Barbara isn't lifting those goose.,Barbara isn't lifting those,geese,goose,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,496,those
497,Some university isn't arguing about those diagnoses.,Some university isn't arguing about those diagnosis.,Some university isn't arguing about those,diagnoses,diagnosis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,497,those
498,Becca hid these axes.,Becca hid these axis.,Becca hid these,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,498,these
499,Helen can't complain about those stimuli.,Helen can't complain about those stimulus.,Helen can't complain about those,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,499,those
500,Doctors visit these people.,Doctors visit these person.,Doctors visit these,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,500,these
501,This student hid these stimuli.,This student hid these stimulus.,This student hid these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,501,these
502,Sally could bring this cactus.,Sally could bring this cacti.,Sally could bring this,cactus,cacti,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,502,this
503,Kendra boasts about this phenomenon.,Kendra boasts about this phenomena.,Kendra boasts about this,phenomenon,phenomena,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,503,this
504,Christina would buy that mouse.,Christina would buy that mice.,Christina would buy that,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,504,that
505,Those girls complain about this child.,Those girls complain about this children.,Those girls complain about this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,505,this
506,Allison hadn't argued about these ellipses.,Allison hadn't argued about these ellipsis.,Allison hadn't argued about these,ellipses,ellipsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,506,these
507,Some university had scared those alumni.,Some university had scared those alumnus.,Some university had scared those,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,507,those
508,Tammy didn't complain about this diagnosis.,Tammy didn't complain about this diagnoses.,Tammy didn't complain about this,diagnosis,diagnoses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,508,this
509,All ladies complain about those analyses.,All ladies complain about those analysis.,All ladies complain about those,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,509,those
510,Those banks remembered that analysis.,Those banks remembered that analyses.,Those banks remembered that,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,510,that
511,Some committee worries this child.,Some committee worries this children.,Some committee worries this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,511,this
512,Kristin wasn't finding these mice.,Kristin wasn't finding these mouse.,Kristin wasn't finding these,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,512,these
513,Tamara cleans those lice.,Tamara cleans those louse.,Tamara cleans those,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,513,those
514,Pedestrians embarrass those men.,Pedestrians embarrass those man.,Pedestrians embarrass those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,514,those
515,Vanessa likes these geese.,Vanessa likes these goose.,Vanessa likes these,geese,goose,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,515,these
516,Lissa has boasted about that ellipsis.,Lissa has boasted about that ellipses.,Lissa has boasted about that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,516,that
517,Some customers conceal these oxen.,Some customers conceal these ox.,Some customers conceal these,oxen,ox,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,517,these
518,Every pedestrian complains about this crisis.,Every pedestrian complains about this crises.,Every pedestrian complains about this,crisis,crises,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,518,this
519,Carolyn hated this child.,Carolyn hated this children.,Carolyn hated this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,519,this
520,Theresa thinks about these bases.,Theresa thinks about these basis.,Theresa thinks about these,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,520,these
521,Beverly discovered this ox.,Beverly discovered this oxen.,Beverly discovered this,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,521,this
522,Kirsten discovered that ellipsis.,Kirsten discovered that ellipses.,Kirsten discovered that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,522,that
523,Elizabeth has seen this ox.,Elizabeth has seen this oxen.,Elizabeth has seen this,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,523,this
524,Dennis didn't dislike these men.,Dennis didn't dislike these man.,Dennis didn't dislike these,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,524,these
525,Some hospitals boast about those hypotheses.,Some hospitals boast about those hypothesis.,Some hospitals boast about those,hypotheses,hypothesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,525,those
526,Paula likes that axis.,Paula likes that axes.,Paula likes that,axis,axes,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,526,that
527,Judy researched these hypotheses.,Judy researched these hypothesis.,Judy researched these,hypotheses,hypothesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,527,these
528,Erin took these axes.,Erin took these axis.,Erin took these,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,528,these
529,Amelia has found those octopi.,Amelia has found those octopus.,Amelia has found those,octopi,octopus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,529,those
530,Lawrence does hide that octopus.,Lawrence does hide that octopi.,Lawrence does hide that,octopus,octopi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,530,that
531,Many dancers argue about these syntheses.,Many dancers argue about these synthesis.,Many dancers argue about these,syntheses,synthesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,531,these
532,These dancers wouldn't see these octopi.,These dancers wouldn't see these octopus.,These dancers wouldn't see these,octopi,octopus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,532,these
533,These guys argue about that diagnosis.,These guys argue about that diagnoses.,These guys argue about that,diagnosis,diagnoses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,533,that
534,Sheila was finding these fungi.,Sheila was finding these fungus.,Sheila was finding these,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,534,these
535,Marie bought this fungus.,Marie bought this fungi.,Marie bought this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,535,this
536,Liam wouldn't complain about this ellipsis.,Liam wouldn't complain about this ellipses.,Liam wouldn't complain about this,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,536,this
537,Holly did arrive at those oases.,Holly did arrive at those oasis.,Holly did arrive at those,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,537,those
538,Tiffany brought that fungus.,Tiffany brought that fungi.,Tiffany brought that,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,538,that
539,Omar argued about these hypotheses.,Omar argued about these hypothesis.,Omar argued about these,hypotheses,hypothesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,539,these
540,The Clintons complain about that medium.,The Clintons complain about that media.,The Clintons complain about that,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,540,that
541,Florence argued about that synthesis.,Florence argued about that syntheses.,Florence argued about that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,541,that
542,Every cashier notices those alumni.,Every cashier notices those alumnus.,Every cashier notices those,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,542,those
543,April wasn't attacking this man.,April wasn't attacking this men.,April wasn't attacking this,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,543,this
544,Becca won't discuss that child.,Becca won't discuss that children.,Becca won't discuss that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,544,that
545,Gerald researches this basis.,Gerald researches this bases.,Gerald researches this,basis,bases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,545,this
546,Susan won't notice these fungi.,Susan won't notice these fungus.,Susan won't notice these,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,546,these
547,George is concealing these axes.,George is concealing these axis.,George is concealing these,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,547,these
548,Walter boasts about those bases.,Walter boasts about those basis.,Walter boasts about those,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,548,those
549,Anne hadn't revealed this ox.,Anne hadn't revealed this oxen.,Anne hadn't revealed this,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,549,this
550,Some man likes that louse.,Some man likes that lice.,Some man likes that,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,550,that
551,These banks have those octopi.,These banks have those octopus.,These banks have those,octopi,octopus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,551,those
552,Gerald researches this stimulus.,Gerald researches this stimuli.,Gerald researches this,stimulus,stimuli,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,552,this
553,Phillip boasts about these stimuli.,Phillip boasts about these stimulus.,Phillip boasts about these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,553,these
554,The dancers did disagree with those analyses.,The dancers did disagree with those analysis.,The dancers did disagree with those,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,554,those
555,Those guests discuss those people.,Those guests discuss those person.,Those guests discuss those,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,555,those
556,Those cashiers see that woman.,Those cashiers see that women.,Those cashiers see that,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,556,that
557,Most teachers lift these lice.,Most teachers lift these louse.,Most teachers lift these,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,557,these
558,Theresa complained about those diagnoses.,Theresa complained about those diagnosis.,Theresa complained about those,diagnoses,diagnosis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,558,those
559,The bank would appreciate those hypotheses.,The bank would appreciate those hypothesis.,The bank would appreciate those,hypotheses,hypothesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,559,those
560,The Lutherans see these oases.,The Lutherans see these oasis.,The Lutherans see these,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,560,these
561,Scott found that cactus.,Scott found that cacti.,Scott found that,cactus,cacti,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,561,that
562,Nicole hasn't lifted these feet.,Nicole hasn't lifted these foot.,Nicole hasn't lifted these,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,562,these
563,The actress hadn't boasted about these theses.,The actress hadn't boasted about these thesis.,The actress hadn't boasted about these,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,563,these
564,Adam argued about that ellipsis.,Adam argued about that ellipses.,Adam argued about that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,564,that
565,Carl is taking this tooth.,Carl is taking this teeth.,Carl is taking this,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,565,this
566,Wendy admires these fungi.,Wendy admires these fungus.,Wendy admires these,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,566,these
567,Some doctor can't argue about those bases.,Some doctor can't argue about those basis.,Some doctor can't argue about those,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,567,those
568,Most libraries have these geese.,Most libraries have these goose.,Most libraries have these,geese,goose,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,568,these
569,April thought about these bases.,April thought about these basis.,April thought about these,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,569,these
570,Amy couldn't sell this stimulus.,Amy couldn't sell this stimuli.,Amy couldn't sell this,stimulus,stimuli,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,570,this
571,Sheila attacks that man.,Sheila attacks that men.,Sheila attacks that,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,571,that
572,Teenagers wouldn't flee from this oasis.,Teenagers wouldn't flee from this oases.,Teenagers wouldn't flee from this,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,572,this
573,John has appreciated that hypothesis.,John has appreciated that hypotheses.,John has appreciated that,hypothesis,hypotheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,573,that
574,Theodore did complain about these analyses.,Theodore did complain about these analysis.,Theodore did complain about these,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,574,these
575,Robert wasn't cleaning those octopi.,Robert wasn't cleaning those octopus.,Robert wasn't cleaning those,octopi,octopus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,575,those
576,Many libraries appreciate these crises.,Many libraries appreciate these crisis.,Many libraries appreciate these,crises,crisis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,576,these
577,Lisa can't observe those men.,Lisa can't observe those man.,Lisa can't observe those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,577,those
578,Kirsten appreciates that child.,Kirsten appreciates that children.,Kirsten appreciates that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,578,that
579,Brett isn't praising this analysis.,Brett isn't praising this analyses.,Brett isn't praising this,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,579,this
580,Beth wasn't discussing that synopsis.,Beth wasn't discussing that synopses.,Beth wasn't discussing that,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,580,that
581,Most companies appreciate this diagnosis.,Most companies appreciate this diagnoses.,Most companies appreciate this,diagnosis,diagnoses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,581,this
582,These ladies discover this analysis.,These ladies discover this analyses.,These ladies discover this,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,582,this
583,Libraries admire that fungus.,Libraries admire that fungi.,Libraries admire that,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,583,that
584,Sara has worked with this child.,Sara has worked with this children.,Sara has worked with this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,584,this
585,Clyde hasn't appreciated these paralyses.,Clyde hasn't appreciated these paralysis.,Clyde hasn't appreciated these,paralyses,paralysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,585,these
586,Brett should think about those analyses.,Brett should think about those analysis.,Brett should think about those,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,586,those
587,These ladies think about these ellipses.,These ladies think about these ellipsis.,These ladies think about these,ellipses,ellipsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,587,these
588,Lucille thought about these mice.,Lucille thought about these mouse.,Lucille thought about these,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,588,these
589,Many ladies haven't seen that ox.,Many ladies haven't seen that oxen.,Many ladies haven't seen that,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,589,that
590,These teachers concealed those children.,These teachers concealed those child.,These teachers concealed those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,590,those
591,Jennifer isn't boasting about that analysis.,Jennifer isn't boasting about that analyses.,Jennifer isn't boasting about that,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,591,that
592,The waiters buy these fungi.,The waiters buy these fungus.,The waiters buy these,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,592,these
593,Andrew might appreciate that synthesis.,Andrew might appreciate that syntheses.,Andrew might appreciate that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,593,that
594,Rebecca was returning to this oasis.,Rebecca was returning to this oases.,Rebecca was returning to this,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,594,this
595,Cheryl will research this ellipsis.,Cheryl will research this ellipses.,Cheryl will research this,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,595,this
596,Every child is returning to that man.,Every child is returning to that men.,Every child is returning to that,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,596,that
597,Donna hasn't discovered that louse.,Donna hasn't discovered that lice.,Donna hasn't discovered that,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,597,that
598,David cleaned this thesis.,David cleaned this theses.,David cleaned this,thesis,theses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,598,this
599,Stacey noticed those fungi.,Stacey noticed those fungus.,Stacey noticed those,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,599,those
600,Jesus appreciated those ellipses.,Jesus appreciated those ellipsis.,Jesus appreciated those,ellipses,ellipsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,600,those
601,Many waitresses think about this louse.,Many waitresses think about this lice.,Many waitresses think about this,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,601,this
602,That student shouldn't complain about that diagnosis.,That student shouldn't complain about that diagnoses.,That student shouldn't complain about that,diagnosis,diagnoses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,602,that
603,The Clintons can take these stimuli.,The Clintons can take these stimulus.,The Clintons can take these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,603,these
604,Diane has these mice.,Diane has these mouse.,Diane has these,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,604,these
605,Douglas can't appreciate that synthesis.,Douglas can't appreciate that syntheses.,Douglas can't appreciate that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,605,that
606,Patrick hasn't boasted about these bases.,Patrick hasn't boasted about these basis.,Patrick hasn't boasted about these,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,606,these
607,Tonya hasn't lifted these lice.,Tonya hasn't lifted these louse.,Tonya hasn't lifted these,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,607,these
608,Every customer shouldn't clean this mouse.,Every customer shouldn't clean this mice.,Every customer shouldn't clean this,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,608,this
609,Guy is questioning this man.,Guy is questioning this men.,Guy is questioning this,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,609,this
610,Carl can examine these synopses.,Carl can examine these synopsis.,Carl can examine these,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,610,these
611,Diane wasn't thinking about that medium.,Diane wasn't thinking about that media.,Diane wasn't thinking about that,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,611,that
612,People boast about these paralyses.,People boast about these paralysis.,People boast about these,paralyses,paralysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,612,these
613,Adam boasted about these phenomena.,Adam boasted about these phenomenon.,Adam boasted about these,phenomena,phenomenon,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,613,these
614,Frank lifts this mouse.,Frank lifts this mice.,Frank lifts this,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,614,this
615,That pedestrian found this nucleus.,That pedestrian found this nuclei.,That pedestrian found this,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,615,this
616,Richard hasn't healed this man.,Richard hasn't healed this men.,Richard hasn't healed this,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,616,this
617,Gerald hadn't bought that oasis.,Gerald hadn't bought that oases.,Gerald hadn't bought that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,617,that
618,Guys conceal this thesis.,Guys conceal this theses.,Guys conceal this,thesis,theses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,618,this
619,Some guests research that ellipsis.,Some guests research that ellipses.,Some guests research that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,619,that
620,Edward explored that oasis.,Edward explored that oases.,Edward explored that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,620,that
621,Most boys might reveal that child.,Most boys might reveal that children.,Most boys might reveal that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,621,that
622,Most sketches look like this louse.,Most sketches look like this lice.,Most sketches look like this,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,622,this
623,The glasses weren't disturbing these alumni.,The glasses weren't disturbing these alumnus.,The glasses weren't disturbing these,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,623,these
624,Kristin hadn't taken this octopus.,Kristin hadn't taken this octopi.,Kristin hadn't taken this,octopus,octopi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,624,this
625,Holly was noticing that octopus.,Holly was noticing that octopi.,Holly was noticing that,octopus,octopi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,625,that
626,Carl heals these oxen.,Carl heals these ox.,Carl heals these,oxen,ox,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,626,these
627,Brian did argue about these media.,Brian did argue about these medium.,Brian did argue about these,media,medium,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,627,these
628,Donna argued about these synopses.,Donna argued about these synopsis.,Donna argued about these,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,628,these
629,Drivers were discovering that crisis.,Drivers were discovering that crises.,Drivers were discovering that,crisis,crises,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,629,that
