,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
472,The radius alarms Edward.,The radius alarm Edward.,The radius,alarms,alarm,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,472,radius,The radius
473,The feet have fallen apart.,The feet has fallen apart.,The feet,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,473,feet,The feet
474,That woman bikes to some closets.,That woman bike to some closets.,That woman,bikes,bike,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,474,NA,NA
475,Every cactus isn't disturbing some senator.,Every cactus aren't disturbing some senator.,Every cactus,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,475,cactus,Every cactus
476,The child is returning to Beth.,The child are returning to Beth.,The child,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,476,child,The child
477,All geese have left.,All geese has left.,All geese,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,477,geese,All geese
478,This analysis has appeared to alarm Steve.,This analysis have appeared to alarm Steve.,This analysis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,478,analysis,This analysis
479,That octopus isn't impressing Amy.,That octopus weren't impressing Amy.,That octopus,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,479,octopus,That octopus
480,The mouse hasn't resembled many sketches.,The mouse haven't resembled many sketches.,The mouse,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,480,mouse,The mouse
481,The woman wasn't imploring Todd to dislike Deborah.,The woman weren't imploring Todd to dislike Deborah.,The woman,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,481,woman,The woman
482,That thesis wins.,That thesis win.,That thesis,wins,win,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,482,thesis,That thesis
483,Some medium has embarrassed Jeffrey.,Some medium have embarrassed Jeffrey.,Some medium,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,483,medium,Some medium
484,This analysis looks to correspond.,This analysis look to correspond.,This analysis,looks,look,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,484,analysis,This analysis
485,The woman proposes to break a vase.,The woman propose to break a vase.,The woman,proposes,propose,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,485,woman,The woman
486,A lot of paralyses haven't impressed Jacqueline.,A lot of paralyses hasn't impressed Jacqueline.,A lot of paralyses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,486,lot,A lot of paralyses
487,Those lice have shocked Deanna.,Those lice has shocked Deanna.,Those lice,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,487,lice,Those lice
488,A lot of women have left Carrie.,A lot of women has left Carrie.,A lot of women,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,488,lot,A lot of women
489,Some women have explained everything.,Some women has explained everything.,Some women,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,489,women,Some women
490,Bases are impressing Jane.,Bases is impressing Jane.,Bases,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,490,Bases,Bases
491,Lice escape.,Lice escapes.,Lice,escape,escapes,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,491,Lice,Lice
492,Many oxen break a screen.,Many oxen breaks a screen.,Many oxen,break,breaks,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,492,oxen,Many oxen
493,Some bases haven't stunned Travis.,Some bases hasn't stunned Travis.,Some bases,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,493,bases,Some bases
494,The bases worry Bradley.,The bases worries Bradley.,The bases,worry,worries,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,494,bases,The bases
495,Every louse hasn't hidden.,Every louse haven't hidden.,Every louse,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,495,louse,Every louse
496,A lot of analyses aren't wanting Mitchell to fall asleep.,A lot of analyses wasn't wanting Mitchell to fall asleep.,A lot of analyses,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,496,lot,A lot of analyses
497,The phenomenon upsets John.,The phenomenon upset John.,The phenomenon,upsets,upset,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,497,phenomenon,The phenomenon
498,Some child isn't firing Margaret.,Some child weren't firing Margaret.,Some child,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,498,child,Some child
499,Some octopi weren't shocking Galileo.,Some octopi isn't shocking Galileo.,Some octopi,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,499,octopi,Some octopi
500,A lot of bases haven't scared Mitchell.,A lot of bases hasn't scared Mitchell.,A lot of bases,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,500,lot,A lot of bases
501,Many radii haven't irritated the driver.,Many radii hasn't irritated the driver.,Many radii,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,501,radii,Many radii
502,Some synopses plan to hire Phillip.,Some synopses plans to hire Phillip.,Some synopses,plan,plans,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,502,synopses,Some synopses
503,Some paralysis hasn't bothered William.,Some paralysis haven't bothered William.,Some paralysis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,503,paralysis,Some paralysis
504,Every louse was annoying Nina.,Every louse are annoying Nina.,Every louse,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,504,louse,Every louse
505,Some radius was distracting Travis.,Some radius were distracting Travis.,Some radius,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,505,radius,Some radius
506,All crises haven't embarrassed Claire.,All crises hasn't embarrassed Claire.,All crises,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,506,crises,All crises
507,Some geese were looking like that painting.,Some geese is looking like that painting.,Some geese,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,507,geese,Some geese
508,This analysis threatens to hunt.,This analysis threaten to hunt.,This analysis,threatens,threaten,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,508,analysis,This analysis
509,Men haven't anticipated a lot of ladies to whisper.,Men hasn't anticipated a lot of ladies to whisper.,Men,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,509,Men,Men
510,Every person remembers what aren't rolling.,Every person remember what aren't rolling.,Every person,remembers,remember,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,510,person,Every person
511,These alumni weren't finding out who sang.,These alumni isn't finding out who sang.,These alumni,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,511,alumni,These alumni
512,All stimuli bore that teacher.,All stimuli bores that teacher.,All stimuli,bore,bores,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,512,stimuli,All stimuli
513,That axis wasn't aggravating Christine.,That axis aren't aggravating Christine.,That axis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,513,axis,That axis
514,The woman hasn't explained everything.,The woman haven't explained everything.,The woman,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,514,woman,The woman
515,Some ellipses are annoying Meredith.,Some ellipses was annoying Meredith.,Some ellipses,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,515,ellipses,Some ellipses
516,Oxen weren't embarrassing Tiffany.,Oxen isn't embarrassing Tiffany.,Oxen,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,516,Oxen,Oxen
517,The crises haven't irritated Russell.,The crises hasn't irritated Russell.,The crises,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,517,crises,The crises
518,The tooth irritates Jodi.,The tooth irritate Jodi.,The tooth,irritates,irritate,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,518,tooth,The tooth
519,All stimuli waste away.,All stimuli wastes away.,All stimuli,waste,wastes,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,519,stimuli,All stimuli
520,A lot of cacti haven't bothered Heidi.,A lot of cacti hasn't bothered Heidi.,A lot of cacti,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,520,lot,A lot of cacti
521,The woman was looking to descend this mountain.,The woman are looking to descend this mountain.,The woman,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,521,woman,The woman
522,The paralysis shocks Candice.,The paralysis shock Candice.,The paralysis,shocks,shock,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,522,paralysis,The paralysis
523,These cacti have annoyed Brenda.,These cacti has annoyed Brenda.,These cacti,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,523,cacti,These cacti
524,The radius is disgusting a lot of doctors.,The radius were disgusting a lot of doctors.,The radius,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,524,radius,The radius
525,These lice climb up some hill.,These lice climbs up some hill.,These lice,climb,climbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,525,lice,These lice
526,Every person wasn't forgetting what find Jacqueline.,Every person weren't forgetting what find Jacqueline.,Every person,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,526,person,Every person
527,All syntheses were shocking Caroline.,All syntheses was shocking Caroline.,All syntheses,were,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,527,syntheses,All syntheses
528,Every phenomenon hurts Veronica.,Every phenomenon hurt Veronica.,Every phenomenon,hurts,hurt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,528,phenomenon,Every phenomenon
529,Every diagnosis was disturbing the lady.,Every diagnosis are disturbing the lady.,Every diagnosis,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,529,diagnosis,Every diagnosis
530,All oxen exist.,All oxen exists.,All oxen,exist,exists,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,530,oxen,All oxen
531,This basis worries Amelia.,This basis worry Amelia.,This basis,worries,worry,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,531,basis,This basis
532,These children regret an actor isn't preferring some truck to turn.,These children regrets an actor isn't preferring some truck to turn.,These children,regret,regrets,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,532,children,These children
533,Every synopsis isn't trying to embarrass Carl.,Every synopsis weren't trying to embarrass Carl.,Every synopsis,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,533,synopsis,Every synopsis
534,This cactus has embarrassed Beth.,This cactus have embarrassed Beth.,This cactus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,534,cactus,This cactus
535,That woman visits the dancers.,That woman visit the dancers.,That woman,visits,visit,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,535,woman,That woman
536,That medium hasn't confused that dancer.,That medium haven't confused that dancer.,That medium,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,536,medium,That medium
537,The alumnus has concealed what brighten.,The alumnus have concealed what brighten.,The alumnus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,537,alumnus,The alumnus
538,All stimuli have scared Martin.,All stimuli has scared Martin.,All stimuli,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,538,stimuli,All stimuli
539,Many men have revealed some gate.,Many men has revealed some gate.,Many men,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,539,men,Many men
540,A lot of nuclei have wasted away.,A lot of nuclei has wasted away.,A lot of nuclei,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,540,lot,A lot of nuclei
541,The geese were waking up.,The geese was waking up.,The geese,were,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,541,geese,The geese
542,Many fungi aren't upsetting Carla.,Many fungi wasn't upsetting Carla.,Many fungi,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,542,fungi,Many fungi
543,That woman conceals who could expect Kristen to approach Colleen.,That woman conceal who could expect Kristen to approach Colleen.,That woman,conceals,conceal,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,543,woman,That woman
544,Axes haven't scared this student.,Axes hasn't scared this student.,Axes,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,544,Axes,Axes
545,This crisis has distracted Janet.,This crisis have distracted Janet.,This crisis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,545,crisis,This crisis
546,Some fungus embarrasses all teenagers.,Some fungus embarrass all teenagers.,Some fungus,embarrasses,embarrass,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,546,fungus,Some fungus
547,Many men haven't known all pedestrians.,Many men hasn't known all pedestrians.,Many men,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,547,men,Many men
548,That basis wasn't disgusting Carrie.,That basis weren't disgusting Carrie.,That basis,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,548,basis,That basis
549,Some oasis falls.,Some oasis fall.,Some oasis,falls,fall,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,549,oasis,Some oasis
550,Some fungus disappears.,Some fungus disappear.,Some fungus,disappears,disappear,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,550,fungus,Some fungus
551,Alumni haven't studied.,Alumni hasn't studied.,Alumni,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,551,Alumni,Alumni
552,Some medium has bored Danielle.,Some medium have bored Danielle.,Some medium,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,552,medium,Some medium
553,Paralyses have bothered Carrie.,Paralyses has bothered Carrie.,Paralyses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,553,Paralyses,Paralyses
554,Most teeth annoy Irene.,Most teeth annoys Irene.,Most teeth,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,554,teeth,Most teeth
555,The diagnoses haven't upset Natalie.,The diagnoses hasn't upset Natalie.,The diagnoses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,555,diagnoses,The diagnoses
556,Every synthesis wasn't annoying the lady.,Every synthesis aren't annoying the lady.,Every synthesis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,556,synthesis,Every synthesis
557,These octopi have existed.,These octopi has existed.,These octopi,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,557,octopi,These octopi
558,Every analysis wasn't planning to swallow.,Every analysis weren't planning to swallow.,Every analysis,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,558,analysis,Every analysis
559,A child has begged the girl's doctor to flee from the person.,A child have begged the girl's doctor to flee from the person.,A child,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,559,child,A child
560,These syntheses aren't boring Stephanie.,These syntheses wasn't boring Stephanie.,These syntheses,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,560,syntheses,These syntheses
561,This phenomenon stuns Irene.,This phenomenon stun Irene.,This phenomenon,stuns,stun,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,561,phenomenon,This phenomenon
562,Every child has studied.,Every child have studied.,Every child,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,562,child,Every child
563,A lot of stimuli are bothering most guys.,A lot of stimuli is bothering most guys.,A lot of stimuli,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,563,lot,A lot of stimuli
564,Many geese weren't coming here.,Many geese isn't coming here.,Many geese,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,564,geese,Many geese
565,Many octopi have scared Heidi.,Many octopi has scared Heidi.,Many octopi,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,565,octopi,Many octopi
566,Some medium shocks Elizabeth.,Some medium shock Elizabeth.,Some medium,shocks,shock,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,566,NA,NA
567,People were sitting down.,People is sitting down.,People,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,567,People,People
568,Many media haven't astounded Kendra.,Many media hasn't astounded Kendra.,Many media,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,568,media,Many media
569,Those oxen astound Elizabeth.,Those oxen astounds Elizabeth.,Those oxen,astound,astounds,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,569,oxen,Those oxen
570,Cacti waste away.,Cacti wastes away.,Cacti,waste,wastes,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,570,Cacti,Cacti
571,That alumnus waves.,That alumnus wave.,That alumnus,waves,wave,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,571,NA,NA
572,A lot of paralyses have bothered a lot of waitresses.,A lot of paralyses has bothered a lot of waitresses.,A lot of paralyses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,572,lot,A lot of paralyses
573,This synopsis wins.,This synopsis win.,This synopsis,wins,win,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,573,synopsis,This synopsis
574,Every goose wasn't impressing Anna.,Every goose aren't impressing Anna.,Every goose,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,574,goose,Every goose
575,Some teeth drop.,Some teeth drops.,Some teeth,drop,drops,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,575,teeth,Some teeth
576,Some ox hasn't found a lot of blouses.,Some ox haven't found a lot of blouses.,Some ox,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,576,ox,Some ox
577,That goose has upset Spain.,That goose have upset Spain.,That goose,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,577,goose,That goose
578,The radius wasn't alarming a lot of universities.,The radius aren't alarming a lot of universities.,The radius,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,578,radius,The radius
579,The thesis attempts to exercise.,The thesis attempt to exercise.,The thesis,attempts,attempt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,579,thesis,The thesis
580,Those stimuli were worrying Ruth.,Those stimuli is worrying Ruth.,Those stimuli,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,580,stimuli,Those stimuli
581,Some person has answered.,Some person have answered.,Some person,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,581,person,Some person
582,Some alumni haven't believed a lot of women to hire Elizabeth.,Some alumni hasn't believed a lot of women to hire Elizabeth.,Some alumni,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,582,alumni,Some alumni
583,Every child hasn't exited some public park.,Every child haven't exited some public park.,Every child,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,583,child,Every child
584,Some geese have escaped.,Some geese has escaped.,Some geese,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,584,geese,Some geese
585,The tooth wasn't boring some driver.,The tooth weren't boring some driver.,The tooth,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,585,tooth,The tooth
586,These nuclei were existing.,These nuclei was existing.,These nuclei,were,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,586,nuclei,These nuclei
587,The synopsis conceals Cindy.,The synopsis conceal Cindy.,The synopsis,conceals,conceal,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,587,synopsis,The synopsis
588,Some axes haven't wasted away.,Some axes hasn't wasted away.,Some axes,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,588,axes,Some axes
589,Some diagnosis scares the pedestrians.,Some diagnosis scare the pedestrians.,Some diagnosis,scares,scare,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,589,diagnosis,Some diagnosis
590,That thesis hasn't insulted Lissa.,That thesis haven't insulted Lissa.,That thesis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,590,thesis,That thesis
591,The hypotheses annoy Noah.,The hypotheses annoys Noah.,The hypotheses,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,591,hypotheses,The hypotheses
592,The synthesis wasn't boring Alicia.,The synthesis aren't boring Alicia.,The synthesis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,592,synthesis,The synthesis
593,Some syntheses were bothering William.,Some syntheses is bothering William.,Some syntheses,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,593,syntheses,Some syntheses
594,Every child hasn't found out what shrinks.,Every child haven't found out what shrinks.,Every child,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,594,child,Every child
595,A fungus embarrasses Lisa.,A fungus embarrass Lisa.,A fungus,embarrasses,embarrass,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,595,fungus,A fungus
596,Every basis is boring a woman.,Every basis were boring a woman.,Every basis,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,596,basis,Every basis
597,Some nucleus resembles every photograph.,Some nucleus resemble every photograph.,Some nucleus,resembles,resemble,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,597,nucleus,Some nucleus
598,All analyses insult some women.,All analyses insults some women.,All analyses,insult,insults,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,598,analyses,All analyses
599,This man hasn't disliked Beth.,This man haven't disliked Beth.,This man,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,599,man,This man
600,The man mutters.,The man mutter.,The man,mutters,mutter,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,600,man,The man
601,Many geese haven't worried these schools.,Many geese hasn't worried these schools.,Many geese,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,601,geese,Many geese
602,That medium was bothering Edward.,That medium were bothering Edward.,That medium,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,602,medium,That medium
603,A tooth hasn't aggravated Thomas.,A tooth haven't aggravated Thomas.,A tooth,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,603,tooth,A tooth
604,Most fungi haven't irritated Carrie.,Most fungi hasn't irritated Carrie.,Most fungi,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,604,fungi,Most fungi
605,The cactus hurts Becky.,The cactus hurt Becky.,The cactus,hurts,hurt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,605,cactus,The cactus
606,The cactus disturbs some women.,The cactus disturb some women.,The cactus,disturbs,disturb,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,606,cactus,The cactus
607,This person has hidden away.,This person have hidden away.,This person,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,607,person,This person
608,Some ellipsis has irritated Veronica.,Some ellipsis have irritated Veronica.,Some ellipsis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,608,ellipsis,Some ellipsis
609,Some alumni have climbed down most steps.,Some alumni has climbed down most steps.,Some alumni,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,609,alumni,Some alumni
610,Many cacti have fallen.,Many cacti has fallen.,Many cacti,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,610,cacti,Many cacti
611,The axis appears.,The axis appear.,The axis,appears,appear,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,611,axis,The axis
612,The ellipsis isn't scaring Adam.,The ellipsis weren't scaring Adam.,The ellipsis,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,612,ellipsis,The ellipsis
613,A lot of lice have annoyed Allison.,A lot of lice has annoyed Allison.,A lot of lice,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,613,lot,A lot of lice
614,Most teeth have resembled the photograph.,Most teeth has resembled the photograph.,Most teeth,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,614,teeth,Most teeth
615,Some synopsis hasn't boasted.,Some synopsis haven't boasted.,Some synopsis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,615,synopsis,Some synopsis
616,Every analysis has spurred these adults to visit Brad.,Every analysis have spurred these adults to visit Brad.,Every analysis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,616,analysis,Every analysis
617,The alumnus has boycotted Harvard University.,The alumnus have boycotted Harvard University.,The alumnus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,617,alumnus,The alumnus
618,That basis wasn't embarrassing Brenda.,That basis aren't embarrassing Brenda.,That basis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,618,basis,That basis
