,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
486,Caroline wasn't admiring herself.,Caroline wasn't admiring themselves.,Caroline wasn't admiring,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,486,Caroline,Caroline
487,Kevin should find himself.,Kevin should find themselves.,Kevin should find,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,487,Kevin,Kevin
488,The Lutherans do escape from themselves.,The Lutherans do escape from himself.,The Lutherans do escape from,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,488,Lutherans,The Lutherans
489,Roger insulted himself.,Roger insulted themselves.,Roger insulted,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,489,Roger,Roger
490,Randolf had known himself.,Randolf had known themselves.,Randolf had known,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,490,Randolf,Randolf
491,Danielle was finding herself.,Danielle was finding themselves.,Danielle was finding,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,491,Danielle,Danielle
492,Some adults questioned themselves.,Some adults questioned himself.,Some adults questioned,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,492,adults,Some adults
493,These guys will describe themselves.,These guys will describe itself.,These guys will describe,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,493,guys,These guys
494,Alan has astounded himself.,Alan has astounded themselves.,Alan has astounded,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,494,Alan,Alan
495,Guys hadn't sounded like themselves.,Guys hadn't sounded like herself.,Guys hadn't sounded like,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,495,Guys,Guys
496,Denise stunned herself.,Denise stunned themselves.,Denise stunned,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,496,Denise,Denise
497,A lot of actresses were attacking themselves.,A lot of actresses were attacking itself.,A lot of actresses were attacking,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,497,lot,A lot of actresses
498,Jessica liked herself.,Jessica liked themselves.,Jessica liked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,498,Jessica,Jessica
499,Diana had listened to herself.,Diana had listened to themselves.,Diana had listened to,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,499,Diana,Diana
500,The actors weren't working with themselves.,The actors weren't working with himself.,The actors weren't working with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,500,actors,The actors
501,Some men dislike themselves.,Some men dislike itself.,Some men dislike,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,501,men,Some men
502,Catherine wasn't talking to herself.,Catherine wasn't talking to themselves.,Catherine wasn't talking to,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,502,Catherine,Catherine
503,The Borgias haven't appreciated themselves.,The Borgias haven't appreciated itself.,The Borgias haven't appreciated,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,503,Borgias,The Borgias
504,Kenneth was visiting himself.,Kenneth was visiting themselves.,Kenneth was visiting,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,504,Kenneth,Kenneth
505,Tiffany is noticing herself.,Tiffany is noticing themselves.,Tiffany is noticing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,505,Tiffany,Tiffany
506,The students boasted about themselves.,The students boasted about himself.,The students boasted about,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,506,students,The students
507,Many women hate themselves.,Many women hate itself.,Many women hate,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,507,women,Many women
508,Gary thought about himself.,Gary thought about themselves.,Gary thought about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,508,Gary,Gary
509,Mary returned to herself.,Mary returned to themselves.,Mary returned to,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,509,Mary,Mary
510,All doctors help themselves.,All doctors help itself.,All doctors help,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,510,doctors,All doctors
511,Every waitress has observed herself.,Every waitress has observed themselves.,Every waitress has observed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,511,waitress,Every waitress
512,Liam hadn't astounded himself.,Liam hadn't astounded themselves.,Liam hadn't astounded,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,512,Liam,Liam
513,Larry is describing himself.,Larry is describing themselves.,Larry is describing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,513,Larry,Larry
514,Some girls investigate themselves.,Some girls investigate itself.,Some girls investigate,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,514,girls,Some girls
515,Tammy might insult herself.,Tammy might insult themselves.,Tammy might insult,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,515,Tammy,Tammy
516,Veronica doesn't irritate herself.,Veronica doesn't irritate themselves.,Veronica doesn't irritate,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,516,Veronica,Veronica
517,Waiters concealed themselves.,Waiters concealed itself.,Waiters concealed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,517,Waiters,Waiters
518,Mitchell wasn't disturbing himself.,Mitchell wasn't disturbing themselves.,Mitchell wasn't disturbing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,518,Mitchell,Mitchell
519,All people work with themselves.,All people work with himself.,All people work with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,519,people,All people
520,Chad wasn't working with himself.,Chad wasn't working with themselves.,Chad wasn't working with,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,520,Chad,Chad
521,Some girls approach themselves.,Some girls approach itself.,Some girls approach,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,521,girls,Some girls
522,These drivers couldn't conceal themselves.,These drivers couldn't conceal itself.,These drivers couldn't conceal,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,522,drivers,These drivers
523,Candice is revealing herself.,Candice is revealing themselves.,Candice is revealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,523,Candice,Candice
524,Ella kissed herself.,Ella kissed themselves.,Ella kissed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,524,Ella,Ella
525,Most teachers have disliked themselves.,Most teachers have disliked itself.,Most teachers have disliked,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,525,teachers,Most teachers
526,Sally had investigated herself.,Sally had investigated themselves.,Sally had investigated,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,526,Sally,Sally
527,Many banks have discussed themselves.,Many banks have discussed herself.,Many banks have discussed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,527,banks,Many banks
528,The Lutherans disliked themselves.,The Lutherans disliked itself.,The Lutherans disliked,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,528,Lutherans,The Lutherans
529,Teenagers would love themselves.,Teenagers would love itself.,Teenagers would love,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,529,Teenagers,Teenagers
530,Allison hasn't noticed herself.,Allison hasn't noticed themselves.,Allison hasn't noticed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,530,Allison,Allison
531,Ladies had referenced themselves.,Ladies had referenced herself.,Ladies had referenced,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,531,Ladies,Ladies
532,Some dancers insult themselves.,Some dancers insult itself.,Some dancers insult,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,532,dancers,Some dancers
533,David had hurt himself.,David had hurt themselves.,David had hurt,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,533,David,David
534,Chad fired himself.,Chad fired themselves.,Chad fired,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,534,Chad,Chad
535,The actors hadn't concealed themselves.,The actors hadn't concealed himself.,The actors hadn't concealed,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,535,actors,The actors
536,Kristin is praising herself.,Kristin is praising themselves.,Kristin is praising,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,536,Kristin,Kristin
537,Irene had bored herself.,Irene had bored themselves.,Irene had bored,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,537,Irene,Irene
538,Peter noticed himself.,Peter noticed themselves.,Peter noticed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,538,Peter,Peter
539,Adults hadn't hidden themselves.,Adults hadn't hidden herself.,Adults hadn't hidden,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,539,Adults,Adults
540,Those waiters watch themselves.,Those waiters watch himself.,Those waiters watch,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,540,waiters,Those waiters
541,Most children didn't boast about themselves.,Most children didn't boast about herself.,Most children didn't boast about,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,541,children,Most children
542,Clyde has hated himself.,Clyde has hated themselves.,Clyde has hated,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,542,Clyde,Clyde
543,Alan bored himself.,Alan bored themselves.,Alan bored,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,543,Alan,Alan
544,Carolyn isn't visiting herself.,Carolyn isn't visiting themselves.,Carolyn isn't visiting,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,544,Carolyn,Carolyn
545,Jacqueline has bored herself.,Jacqueline has bored themselves.,Jacqueline has bored,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,545,Jacqueline,Jacqueline
546,Carlos referenced himself.,Carlos referenced themselves.,Carlos referenced,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,546,Carlos,Carlos
547,These teenagers can't discover themselves.,These teenagers can't discover herself.,These teenagers can't discover,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,547,teenagers,These teenagers
548,Those women weren't impressing themselves.,Those women weren't impressing herself.,Those women weren't impressing,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,548,women,Those women
549,These drivers questioned themselves.,These drivers questioned himself.,These drivers questioned,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,549,drivers,These drivers
550,The girls discovered themselves.,The girls discovered herself.,The girls discovered,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,550,girls,The girls
551,Cheryl couldn't care for herself.,Cheryl couldn't care for themselves.,Cheryl couldn't care for,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,551,Cheryl,Cheryl
552,Most stories disagreed with themselves.,Most stories disagreed with himself.,Most stories disagreed with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,552,stories,Most stories
553,Walter could know himself.,Walter could know themselves.,Walter could know,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,553,Walter,Walter
554,Every library impresses itself.,Every library impresses themselves.,Every library impresses,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,554,library,Every library
555,Michelle hasn't concealed herself.,Michelle hasn't concealed themselves.,Michelle hasn't concealed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,555,Michelle,Michelle
556,Linda stunned herself.,Linda stunned themselves.,Linda stunned,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,556,Linda,Linda
557,Some men were approaching themselves.,Some men were approaching herself.,Some men were approaching,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,557,men,Some men
558,All ladies work with themselves.,All ladies work with itself.,All ladies work with,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,558,ladies,All ladies
559,Those guys have concealed themselves.,Those guys have concealed itself.,Those guys have concealed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,559,guys,Those guys
560,Homer can find himself.,Homer can find themselves.,Homer can find,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,560,Homer,Homer
561,Those pedestrians bored themselves.,Those pedestrians bored himself.,Those pedestrians bored,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,561,pedestrians,Those pedestrians
562,Sandra could upset herself.,Sandra could upset themselves.,Sandra could upset,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,562,Sandra,Sandra
563,Heidi has distracted herself.,Heidi has distracted themselves.,Heidi has distracted,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,563,Heidi,Heidi
564,Peter isn't kissing himself.,Peter isn't kissing themselves.,Peter isn't kissing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,564,Peter,Peter
565,These students aren't aggravating themselves.,These students aren't aggravating itself.,These students aren't aggravating,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,565,students,These students
566,Guy bothered himself.,Guy bothered themselves.,Guy bothered,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,566,Guy,Guy
567,Tara wasn't concealing herself.,Tara wasn't concealing themselves.,Tara wasn't concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,567,Tara,Tara
568,Most teachers concealed themselves.,Most teachers concealed himself.,Most teachers concealed,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,568,teachers,Most teachers
569,The university can't astound itself.,The university can't astound themselves.,The university can't astound,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,569,university,The university
570,Some waiters do visit themselves.,Some waiters do visit itself.,Some waiters do visit,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,570,waiters,Some waiters
571,Those cashiers have concealed themselves.,Those cashiers have concealed himself.,Those cashiers have concealed,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,571,cashiers,Those cashiers
572,The children can know themselves.,The children can know itself.,The children can know,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,572,children,The children
573,Jacqueline couldn't love herself.,Jacqueline couldn't love themselves.,Jacqueline couldn't love,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,573,Jacqueline,Jacqueline
574,All drivers would praise themselves.,All drivers would praise herself.,All drivers would praise,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,574,drivers,All drivers
575,Catherine does complain about herself.,Catherine does complain about themselves.,Catherine does complain about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,575,Catherine,Catherine
576,Beth had upset herself.,Beth had upset themselves.,Beth had upset,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,576,Beth,Beth
577,These senators had seen themselves.,These senators had seen herself.,These senators had seen,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,577,senators,These senators
578,Those schools don't irritate themselves.,Those schools don't irritate itself.,Those schools don't irritate,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,578,schools,Those schools
579,Waitresses irritate themselves.,Waitresses irritate himself.,Waitresses irritate,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,579,Waitresses,Waitresses
580,A lot of teenagers have visited themselves.,A lot of teenagers have visited himself.,A lot of teenagers have visited,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,580,lot,A lot of teenagers
581,All adults worked with themselves.,All adults worked with herself.,All adults worked with,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,581,adults,All adults
582,The teenagers scared themselves.,The teenagers scared itself.,The teenagers scared,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,582,teenagers,The teenagers
583,Valerie wasn't embarrassing herself.,Valerie wasn't embarrassing themselves.,Valerie wasn't embarrassing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,583,Valerie,Valerie
584,Rhonda does flee from herself.,Rhonda does flee from themselves.,Rhonda does flee from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,584,Rhonda,Rhonda
585,All patients care for themselves.,All patients care for herself.,All patients care for,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,585,patients,All patients
586,Sara can visit herself.,Sara can visit themselves.,Sara can visit,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,586,Sara,Sara
587,All doctors wouldn't distract themselves.,All doctors wouldn't distract herself.,All doctors wouldn't distract,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,587,doctors,All doctors
588,Russell sounds like himself.,Russell sounds like themselves.,Russell sounds like,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,588,Russell,Russell
589,All actresses approached themselves.,All actresses approached himself.,All actresses approached,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,589,actresses,All actresses
590,These people had revealed themselves.,These people had revealed himself.,These people had revealed,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,590,people,These people
591,James isn't talking to himself.,James isn't talking to themselves.,James isn't talking to,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,591,James,James
592,Jennifer is concealing herself.,Jennifer is concealing themselves.,Jennifer is concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,592,Jennifer,Jennifer
593,Debra is discovering herself.,Debra is discovering themselves.,Debra is discovering,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,593,Debra,Debra
594,Brett thought about himself.,Brett thought about themselves.,Brett thought about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,594,Brett,Brett
595,Jane had upset herself.,Jane had upset themselves.,Jane had upset,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,595,Jane,Jane
596,All doctors haven't respected themselves.,All doctors haven't respected itself.,All doctors haven't respected,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,596,doctors,All doctors
597,Marla won't hurt herself.,Marla won't hurt themselves.,Marla won't hurt,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,597,Marla,Marla
598,These cashiers aren't concealing themselves.,These cashiers aren't concealing himself.,These cashiers aren't concealing,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,598,cashiers,These cashiers
599,The Impressionists haven't respected themselves.,The Impressionists haven't respected itself.,The Impressionists haven't respected,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,599,Impressionists,The Impressionists
600,Teresa has remembered herself.,Teresa has remembered themselves.,Teresa has remembered,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,600,Teresa,Teresa
601,Jessica had fired herself.,Jessica had fired themselves.,Jessica had fired,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,601,Jessica,Jessica
602,Mark doesn't flee from himself.,Mark doesn't flee from themselves.,Mark doesn't flee from,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,602,Mark,Mark
603,Some museum distracted itself.,Some museum distracted themselves.,Some museum distracted,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,603,museum,Some museum
604,Most children aren't upsetting themselves.,Most children aren't upsetting herself.,Most children aren't upsetting,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,604,children,Most children
605,The company upsets itself.,The company upsets themselves.,The company upsets,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,605,company,The company
606,Noah would conceal himself.,Noah would conceal themselves.,Noah would conceal,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,606,Noah,Noah
607,Kendra might shock herself.,Kendra might shock themselves.,Kendra might shock,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,607,Kendra,Kendra
608,The teachers weren't arguing about themselves.,The teachers weren't arguing about itself.,The teachers weren't arguing about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,608,teachers,The teachers
609,Most universities upset themselves.,Most universities upset himself.,Most universities upset,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,609,universities,Most universities
610,Some bank distracts itself.,Some bank distracts themselves.,Some bank distracts,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,610,bank,Some bank
611,These students don't boast about themselves.,These students don't boast about itself.,These students don't boast about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,611,students,These students
612,Candice shouldn't know herself.,Candice shouldn't know themselves.,Candice shouldn't know,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,612,Candice,Candice
613,Melinda concealed herself.,Melinda concealed themselves.,Melinda concealed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,613,Melinda,Melinda
614,Natalie wouldn't hurt herself.,Natalie wouldn't hurt themselves.,Natalie wouldn't hurt,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,614,Natalie,Natalie
615,Sandra fled from herself.,Sandra fled from themselves.,Sandra fled from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,615,Sandra,Sandra
616,April kissed herself.,April kissed themselves.,April kissed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,616,NA,NA
617,Travis approached himself.,Travis approached themselves.,Travis approached,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,617,Travis,Travis
618,A lot of senators watched themselves.,A lot of senators watched herself.,A lot of senators watched,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,618,lot,A lot of senators
619,Grace cared for herself.,Grace cared for themselves.,Grace cared for,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,619,Grace,Grace
620,That company annoys itself.,That company annoys themselves.,That company annoys,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,620,company,That company
621,Teenagers were working with themselves.,Teenagers were working with itself.,Teenagers were working with,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,621,Teenagers,Teenagers
622,Children haven't appreciated themselves.,Children haven't appreciated himself.,Children haven't appreciated,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,622,Children,Children
623,Candice isn't visiting herself.,Candice isn't visiting themselves.,Candice isn't visiting,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,623,Candice,Candice
624,Many libraries are stunning themselves.,Many libraries are stunning herself.,Many libraries are stunning,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,624,libraries,Many libraries
625,Matt doesn't find himself.,Matt doesn't find themselves.,Matt doesn't find,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,625,Matt,Matt
626,The girls hadn't scared themselves.,The girls hadn't scared himself.,The girls hadn't scared,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,626,girls,The girls
627,Tiffany isn't criticizing herself.,Tiffany isn't criticizing themselves.,Tiffany isn't criticizing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,627,Tiffany,Tiffany
628,Bill can reference himself.,Bill can reference themselves.,Bill can reference,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,628,Bill,Bill
629,Spain worries itself.,Spain worries themselves.,Spain worries,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,629,Spain,Spain
630,Lawrence had thought about himself.,Lawrence had thought about themselves.,Lawrence had thought about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,630,Lawrence,Lawrence
631,Connie isn't boasting about herself.,Connie isn't boasting about themselves.,Connie isn't boasting about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,631,Connie,Connie
632,Todd isn't revealing himself.,Todd isn't revealing themselves.,Todd isn't revealing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,632,Todd,Todd
633,Mark had talked about himself.,Mark had talked about themselves.,Mark had talked about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,633,Mark,Mark
634,The Borgias were escaping from themselves.,The Borgias were escaping from himself.,The Borgias were escaping from,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,634,Borgias,The Borgias
635,Phillip hasn't impressed himself.,Phillip hasn't impressed themselves.,Phillip hasn't impressed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,635,Phillip,Phillip
636,Beverly hated herself.,Beverly hated themselves.,Beverly hated,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,636,Beverly,Beverly
637,Students are working with themselves.,Students are working with itself.,Students are working with,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,637,Students,Students
638,The Clintons shouldn't conceal themselves.,The Clintons shouldn't conceal himself.,The Clintons shouldn't conceal,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,638,Clintons,The Clintons
639,These men kiss themselves.,These men kiss herself.,These men kiss,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,639,men,These men
640,That play isn't disagreeing with itself.,That play isn't disagreeing with themselves.,That play isn't disagreeing with,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,640,play,That play
641,Guests haven't questioned themselves.,Guests haven't questioned herself.,Guests haven't questioned,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,641,Guests,Guests
642,James distracted himself.,James distracted themselves.,James distracted,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,642,James,James
643,Most girls knew themselves.,Most girls knew himself.,Most girls knew,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,643,girls,Most girls
644,All men can hug themselves.,All men can hug himself.,All men can hug,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,644,men,All men
645,Those actors admired themselves.,Those actors admired itself.,Those actors admired,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,645,actors,Those actors
646,A documentary should disagree with itself.,A documentary should disagree with themselves.,A documentary should disagree with,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,646,documentary,A documentary
647,The guy had admired himself.,The guy had admired themselves.,The guy had admired,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,647,guy,The guy
648,Dancers sounded like themselves.,Dancers sounded like herself.,Dancers sounded like,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,648,Dancers,Dancers
