,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
490,Many guests respect those boys.,Many guests respect those boy.,Many guests respect those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,490,those
491,Naomi hadn't upset this organization.,Naomi hadn't upset this organizations.,Naomi hadn't upset this,organization,organizations,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,491,this
492,Todd upset that organization.,Todd upset that organizations.,Todd upset that,organization,organizations,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,492,that
493,Paul appreciates this waitress.,Paul appreciates this waitresses.,Paul appreciates this,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,493,this
494,This pie worries these banks.,This pie worries these bank.,This pie worries these,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,494,these
495,Melanie boycotts this legislature.,Melanie boycotts this legislatures.,Melanie boycotts this,legislature,legislatures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,495,this
496,Tamara was working with this guest.,Tamara was working with this guests.,Tamara was working with this,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,496,this
497,Bruce exits these malls.,Bruce exits these mall.,Bruce exits these,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,497,these
498,Hospitals distracted these drivers.,Hospitals distracted these driver.,Hospitals distracted these,drivers,driver,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,498,these
499,Lucille hasn't messed up those couches.,Lucille hasn't messed up those couch.,Lucille hasn't messed up those,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,499,those
500,The lights hurt those customers.,The lights hurt those customer.,The lights hurt those,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,500,those
501,Alice had cared for that patient.,Alice had cared for that patients.,Alice had cared for that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,501,that
502,Some woman questions those children.,Some woman questions those child.,Some woman questions those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,502,those
503,All waitresses see that drawing.,All waitresses see that drawings.,All waitresses see that,drawing,drawings,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,503,that
504,Many cashiers forget those customers.,Many cashiers forget those customer.,Many cashiers forget those,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,504,those
505,These legislatures listened to those actresses.,These legislatures listened to those actress.,These legislatures listened to those,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,505,those
506,Those committees forget those plays.,Those committees forget those play.,Those committees forget those,plays,play,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,506,those
507,Raymond wasn't alarming that customer.,Raymond wasn't alarming that customers.,Raymond wasn't alarming that,customer,customers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,507,that
508,Girls left these banks.,Girls left these bank.,Girls left these,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,508,these
509,A lot of men can skate around that movie theater.,A lot of men can skate around that movie theaters.,A lot of men can skate around that,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,509,that
510,Deborah might question these boys.,Deborah might question these boy.,Deborah might question these,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,510,these
511,Some women broke those cups.,Some women broke those cup.,Some women broke those,cups,cup,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,511,those
512,Kristin insulted those dancers.,Kristin insulted those dancer.,Kristin insulted those,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,512,those
513,Some sketches had looked like this girl.,Some sketches had looked like this girls.,Some sketches had looked like this,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,513,this
514,Pamela hasn't biked to those libraries.,Pamela hasn't biked to those library.,Pamela hasn't biked to those,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,514,those
515,Ellen can't exit these public parks.,Ellen can't exit these public park.,Ellen can't exit these,public parks,public park,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,515,these
516,Ruth noticed those newspaper articles.,Ruth noticed those newspaper article.,Ruth noticed those,newspaper articles,newspaper article,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,516,those
517,Most doctors leave these doctors.,Most doctors leave these doctor.,Most doctors leave these,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,517,these
518,Stacy has hurt this guest.,Stacy has hurt this guests.,Stacy has hurt this,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,518,this
519,Carol would admire those movie theaters.,Carol would admire those movie theater.,Carol would admire those,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,519,those
520,Kayla flees from these cafes.,Kayla flees from these cafe.,Kayla flees from these,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,520,these
521,Most dancers haven't forgotten this essay.,Most dancers haven't forgotten this essays.,Most dancers haven't forgotten this,essay,essays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,521,this
522,Customers shouldn't upset these waiters.,Customers shouldn't upset these waiter.,Customers shouldn't upset these,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,522,these
523,Wendy appreciates those pamphlets.,Wendy appreciates those pamphlet.,Wendy appreciates those,pamphlets,pamphlet,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,523,those
524,Victoria boasted about this play.,Victoria boasted about this plays.,Victoria boasted about this,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,524,this
525,Jacqueline can't scan these essays.,Jacqueline can't scan these essay.,Jacqueline can't scan these,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,525,these
526,The Impressionists explore this art gallery.,The Impressionists explore this art galleries.,The Impressionists explore this,art gallery,art galleries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,526,this
527,Sarah messed up that cafe.,Sarah messed up that cafes.,Sarah messed up that,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,527,that
528,Rodney hasn't remembered this art gallery.,Rodney hasn't remembered this art galleries.,Rodney hasn't remembered this,art gallery,art galleries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,528,this
529,Raymond kissed that guy.,Raymond kissed that guys.,Raymond kissed that,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,529,that
530,Ladies hadn't fixed these couches.,Ladies hadn't fixed these couch.,Ladies hadn't fixed these,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,530,these
531,Guy healed that patient.,Guy healed that patients.,Guy healed that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,531,that
532,The Borgias would criticize that story.,The Borgias would criticize that stories.,The Borgias would criticize that,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,532,that
533,Carrie complains about this essay.,Carrie complains about this essays.,Carrie complains about this,essay,essays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,533,this
534,Steve should approach this customer.,Steve should approach this customers.,Steve should approach this,customer,customers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,534,this
535,The patients didn't skate around those high schools.,The patients didn't skate around those high school.,The patients didn't skate around those,high schools,high school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,535,those
536,Denise bought those prints.,Denise bought those print.,Denise bought those,prints,print,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,536,those
537,Susan hadn't hired these guys.,Susan hadn't hired these guy.,Susan hadn't hired these,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,537,these
538,That mushroom is annoying these cashiers.,That mushroom is annoying these cashier.,That mushroom is annoying these,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,538,these
539,Randolf did examine that pamphlet.,Randolf did examine that pamphlets.,Randolf did examine that,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,539,that
540,Ellen cared for that teacher.,Ellen cared for that teachers.,Ellen cared for that,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,540,that
541,Maria astounded this dancer.,Maria astounded this dancers.,Maria astounded this,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,541,this
542,Holly approaches that pedestrian.,Holly approaches that pedestrians.,Holly approaches that,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,542,that
543,Many waiters investigate these schools.,Many waiters investigate these school.,Many waiters investigate these,schools,school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,543,these
544,Most men explored that school.,Most men explored that schools.,Most men explored that,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,544,that
545,Ellen wasn't observing these customers.,Ellen wasn't observing these customer.,Ellen wasn't observing these,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,545,these
546,Chad isn't concealing those adults.,Chad isn't concealing those adult.,Chad isn't concealing those,adults,adult,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,546,those
547,Those guests bike to this school.,Those guests bike to this schools.,Those guests bike to this,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,547,this
548,Most adults hurt these teachers.,Most adults hurt these teacher.,Most adults hurt these,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,548,these
549,Paula was listening to those drivers.,Paula was listening to those driver.,Paula was listening to those,drivers,driver,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,549,those
550,Natalie wasn't researching these college campuses.,Natalie wasn't researching these college campus.,Natalie wasn't researching these,college campuses,college campus,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,550,these
551,Gregory is attacking this doctor.,Gregory is attacking this doctors.,Gregory is attacking this,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,551,this
552,Stacy was watching these teachers.,Stacy was watching these teacher.,Stacy was watching these,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,552,these
553,Holly wasn't exploring those art galleries.,Holly wasn't exploring those art gallery.,Holly wasn't exploring those,art galleries,art gallery,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,553,those
554,The Impressionists helped those teenagers.,The Impressionists helped those teenager.,The Impressionists helped those,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,554,those
555,These universities stunned this association.,These universities stunned this associations.,These universities stunned this,association,associations,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,555,this
556,All actors know those waitresses.,All actors know those waitress.,All actors know those,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,556,those
557,Every woman boycotted those high schools.,Every woman boycotted those high school.,Every woman boycotted those,high schools,high school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,557,those
558,Nancy cleans this cup.,Nancy cleans this cups.,Nancy cleans this,cup,cups,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,558,this
559,Julia is healing these snakes.,Julia is healing these snake.,Julia is healing these,snakes,snake,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,559,these
560,Some guys are disagreeing with these essays.,Some guys are disagreeing with these essay.,Some guys are disagreeing with these,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,560,these
561,These doctors scan this pamphlet.,These doctors scan this pamphlets.,These doctors scan this,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,561,this
562,Walter wasn't talking about those children.,Walter wasn't talking about those child.,Walter wasn't talking about those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,562,those
563,Stephen knew that adult.,Stephen knew that adults.,Stephen knew that,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,563,that
564,This patient was concealing that senator.,This patient was concealing that senators.,This patient was concealing that,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,564,that
565,That organization bores those pedestrians.,That organization bores those pedestrian.,That organization bores those,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,565,those
566,Daniel tours this library.,Daniel tours this libraries.,Daniel tours this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,566,this
567,Patricia runs around these movie theaters.,Patricia runs around these movie theater.,Patricia runs around these,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,567,these
568,Dawn alarmed that driver.,Dawn alarmed that drivers.,Dawn alarmed that,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,568,that
569,All jackets embarrass this teacher.,All jackets embarrass this teachers.,All jackets embarrass this,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,569,this
570,Natalie will examine those reports.,Natalie will examine those report.,Natalie will examine those,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,570,those
571,James was lifting that cup.,James was lifting that cups.,James was lifting that,cup,cups,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,571,that
572,Scott healed this driver.,Scott healed this drivers.,Scott healed this,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,572,this
573,Suzanne has hugged that patient.,Suzanne has hugged that patients.,Suzanne has hugged that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,573,that
574,Erin wasn't listening to those teachers.,Erin wasn't listening to those teacher.,Erin wasn't listening to those,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,574,those
575,Jason should investigate these boys.,Jason should investigate these boy.,Jason should investigate these,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,575,these
576,Jane could work with this guy.,Jane could work with this guys.,Jane could work with this,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,576,this
577,Omar toured that public park.,Omar toured that public parks.,Omar toured that,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,577,that
578,Carts bothered these waitresses.,Carts bothered these waitress.,Carts bothered these,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,578,these
579,Becky hid that face.,Becky hid that faces.,Becky hid that,face,faces,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,579,that
580,Lori isn't running around these restaurants.,Lori isn't running around these restaurant.,Lori isn't running around these,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,580,these
581,Liam hasn't healed those cats.,Liam hasn't healed those cat.,Liam hasn't healed those,cats,cat,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,581,those
582,Suzanne is embarrassing that actress.,Suzanne is embarrassing that actresses.,Suzanne is embarrassing that,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,582,that
583,Ronald explored those schools.,Ronald explored those school.,Ronald explored those,schools,school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,583,those
584,A lot of cashiers buy those jackets.,A lot of cashiers buy those jacket.,A lot of cashiers buy those,jackets,jacket,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,584,those
585,The Clintons ran around this public park.,The Clintons ran around this public parks.,The Clintons ran around this,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,585,this
586,Kirsten stunned that actor.,Kirsten stunned that actors.,Kirsten stunned that,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,586,that
587,Melissa did wear this hat.,Melissa did wear this hats.,Melissa did wear this,hat,hats,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,587,this
588,Peter was observing these girls.,Peter was observing these girl.,Peter was observing these,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,588,these
589,Frank hadn't researched these associations.,Frank hadn't researched these association.,Frank hadn't researched these,associations,association,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,589,these
590,Christine heals this girl.,Christine heals this girls.,Christine heals this,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,590,this
591,The Lutherans astounds these pedestrians.,The Lutherans astounds these pedestrian.,The Lutherans astounds these,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,591,these
592,Regina arrived at this art gallery.,Regina arrived at this art galleries.,Regina arrived at this,art gallery,art galleries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,592,this
593,All women see this patient.,All women see this patients.,All women see this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,593,this
594,Those guys hadn't disagreed with this commentary.,Those guys hadn't disagreed with this commentaries.,Those guys hadn't disagreed with this,commentary,commentaries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,594,this
595,Allison didn't visit those museums.,Allison didn't visit those museum.,Allison didn't visit those,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,595,those
596,Kimberley worried this museum.,Kimberley worried this museums.,Kimberley worried this,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,596,this
597,Those forks bother these pedestrians.,Those forks bother these pedestrian.,Those forks bother these,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,597,these
598,Some school isn't helping these pedestrians.,Some school isn't helping these pedestrian.,Some school isn't helping these,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,598,these
599,Many patients notice this dress.,Many patients notice this dresses.,Many patients notice this,dress,dresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,599,this
600,Most pedestrians attack this lady.,Most pedestrians attack this ladies.,Most pedestrians attack this,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,600,this
601,Paula should visit those museums.,Paula should visit those museum.,Paula should visit those,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,601,those
602,All actresses visit this student.,All actresses visit this students.,All actresses visit this,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,602,this
603,Catherine drove to those banks.,Catherine drove to those bank.,Catherine drove to those,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,603,those
604,Jessica helps these boys.,Jessica helps these boy.,Jessica helps these,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,604,these
605,Carrie doesn't annoy this patient.,Carrie doesn't annoy this patients.,Carrie doesn't annoy this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,605,this
606,James fired this patient.,James fired this patients.,James fired this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,606,this
607,Every movie theater aggravated those guys.,Every movie theater aggravated those guy.,Every movie theater aggravated those,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,607,those
608,Eric skated around that museum.,Eric skated around that museums.,Eric skated around that,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,608,that
609,Stacy conceals this turtle.,Stacy conceals this turtles.,Stacy conceals this,turtle,turtles,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,609,this
610,A projector could confuse that guest.,A projector could confuse that guests.,A projector could confuse that,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,610,that
611,Stacy doesn't leave this guy.,Stacy doesn't leave this guys.,Stacy doesn't leave this,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,611,this
612,Some mall wasn't disgusting those universities.,Some mall wasn't disgusting those university.,Some mall wasn't disgusting those,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,612,those
613,Julie might flee from these teachers.,Julie might flee from these teacher.,Julie might flee from these,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,613,these
614,Jodi wasn't disgusting those girls.,Jodi wasn't disgusting those girl.,Jodi wasn't disgusting those,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,614,those
615,George isn't bringing this grocery store.,George isn't bringing this grocery stores.,George isn't bringing this,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,615,this
616,A boy ran around this museum.,A boy ran around this museums.,A boy ran around this,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,616,this
617,Lori shouldn't break this dish.,Lori shouldn't break this dishs.,Lori shouldn't break this,dish,dishs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,617,this
618,Some cakes embarrass those actresses.,Some cakes embarrass those actress.,Some cakes embarrass those,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,618,those
619,Literature disturbs those universities.,Literature disturbs those university.,Literature disturbs those,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,619,those
620,The teachers argue about those guys.,The teachers argue about those guy.,The teachers argue about those,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,620,those
621,All pies aren't shocking these dancers.,All pies aren't shocking these dancer.,All pies aren't shocking these,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,621,these
622,Some students weren't disagreeing with these adults.,Some students weren't disagreeing with these adult.,Some students weren't disagreeing with these,adults,adult,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,622,these
623,A woman is looking like those paintings.,A woman is looking like those painting.,A woman is looking like those,paintings,painting,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,623,those
624,A box alarms these actresses.,A box alarms these actress.,A box alarms these,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,624,these
625,A lot of ladies can have that pamphlet.,A lot of ladies can have that pamphlets.,A lot of ladies can have that,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,625,that
626,Meredith cured these guys.,Meredith cured these guy.,Meredith cured these,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,626,these
627,Phillip won't think about those students.,Phillip won't think about those student.,Phillip won't think about those,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,627,those
628,This hat disgusts that boy.,This hat disgusts that boys.,This hat disgusts that,boy,boys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,628,that
629,Raymond has forgotten that guy.,Raymond has forgotten that guys.,Raymond has forgotten that,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,629,that
630,Erin hasn't toured these grocery stores.,Erin hasn't toured these grocery store.,Erin hasn't toured these,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,630,these
631,The pies did alarm these students.,The pies did alarm these student.,The pies did alarm these,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,631,these
632,Daniel does exit these public parks.,Daniel does exit these public park.,Daniel does exit these,public parks,public park,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,632,these
633,Theresa is arriving at that hospital.,Theresa is arriving at that hospitals.,Theresa is arriving at that,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,633,that
634,Emily hasn't exited these grocery stores.,Emily hasn't exited these grocery store.,Emily hasn't exited these,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,634,these
635,Sherry is concealing these brochures.,Sherry is concealing these brochure.,Sherry is concealing these,brochures,brochure,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,635,these
636,Jeffrey does complain about those reports.,Jeffrey does complain about those report.,Jeffrey does complain about those,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,636,those
637,All girls see that pedestrian.,All girls see that pedestrians.,All girls see that,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,637,that
638,Those actresses approach that student.,Those actresses approach that students.,Those actresses approach that,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,638,that
639,Timothy couldn't disturb that guy.,Timothy couldn't disturb that guys.,Timothy couldn't disturb that,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,639,that
640,A lot of guys find these guests.,A lot of guys find these guest.,A lot of guys find these,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,640,these
641,Many fish can't look like this picture.,Many fish can't look like this pictures.,Many fish can't look like this,picture,pictures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,641,this
642,Craig drops by these cafes.,Craig drops by these cafe.,Craig drops by these,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,642,these
643,Carlos fired that waitress.,Carlos fired that waitresses.,Carlos fired that,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,643,that
644,Those girls conceal this blouse.,Those girls conceal this blouses.,Those girls conceal this,blouse,blouses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,644,this
645,The ladies walk through this public park.,The ladies walk through this public parks.,The ladies walk through this,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,645,this
646,Irene has hidden those cashiers.,Irene has hidden those cashier.,Irene has hidden those,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,646,those
647,Nancy wouldn't describe that driver.,Nancy wouldn't describe that drivers.,Nancy wouldn't describe that,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,647,that
648,A lot of reports didn't disagree with those documentaries.,A lot of reports didn't disagree with those documentary.,A lot of reports didn't disagree with those,documentaries,documentary,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,648,those
649,Every projector alarms that teacher.,Every projector alarms that teachers.,Every projector alarms that,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,649,that
650,The associations worked with that actor.,The associations worked with that actors.,The associations worked with that,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,650,that
651,Tanya fixed this cup.,Tanya fixed this cups.,Tanya fixed this,cup,cups,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,651,this
652,Samuel did sound like this museum.,Samuel did sound like this museums.,Samuel did sound like this,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,652,this
